database	model	descr	ncurated	nllm	ninter	generatio	bgratio	non_hgcn	ndup	p_val	p_val_adj
GO_Biological_Process_2023	gpt-4o-2024-05-13	Pyroptosis	28	12	7	0.5833333333333334	0.0014108636501058147	2	0	3.9223689446239094e-18	2.1208248883581477e-14
GO_Biological_Process_2023	gpt-4o-2024-05-13	Pyruvate Metabolic Process	50	20	11	0.55	0.002519399375188955	0	0	1.3504565311713402e-24	7.301918464043436e-21
GO_Biological_Process_2023	gpt-4o-2024-05-13	Quaternary Ammonium Group Transport	12	23	5	0.21739130434782608	0.0006046558500453492	4	0	1.036920113367724e-12	5.606627052979284e-09
GO_Biological_Process_2023	gpt-4o-2024-05-13	Quinone Biosynthetic Process	12	14	10	0.7142857142857143	0.0006046558500453492	1	0	2.5495533826243895e-32	1.3785435139850073e-28
GO_Biological_Process_2023	gpt-4o-2024-05-13	Quinone Metabolic Process	9	16	2	0.125	0.00045349188753401187	1	0	2.1885320266655882e-05	0.11833392668180835
GO_Biological_Process_2023	gpt-4o-2024-05-13	rDNA Heterochromatin Formation	6	15	2	0.13333333333333333	0.0003023279250226746	0	0	7.988956152124074e-06	0.043196285914534865
GO_Biological_Process_2023	gpt-4o-2024-05-13	rRNA 3'-End Processing	9	16	0	0.0	0.00045349188753401187	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	rRNA Base Methylation	10	21	2	0.09523809523809523	0.000503879875037791	4	0	4.77921178823301e-05	0.25841198138975885
GO_Biological_Process_2023	gpt-4o-2024-05-13	rRNA Catabolic Process	19	17	11	0.6470588235294118	0.0009573717625718028	2	1	2.0070937809249535e-31	1.0852356073461224e-27
GO_Biological_Process_2023	gpt-4o-2024-05-13	rRNA Metabolic Process	91	59	20	0.3389830508474576	0.004585306862843898	3	0	4.787260590759993e-33	2.588471801423928e-29
GO_Biological_Process_2023	gpt-4o-2024-05-13	rRNA Methylation	22	18	9	0.5	0.0011085357250831401	3	0	1.849521794879417e-23	1.0000364344913008e-19
GO_Biological_Process_2023	gpt-4o-2024-05-13	rRNA Modification	17	136	3	0.022058823529411766	0.0008565957875642446	40	0	0.00020000523626843513	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	rRNA Processing	101	54	18	0.3333333333333333	0.005089186737881689	7	0	9.712154530314239e-29	5.251361954540909e-25
GO_Biological_Process_2023	gpt-4o-2024-05-13	rRNA Pseudouridine Synthesis	7	11	3	0.2727272727272727	0.0003527159125264537	1	0	4.432860094300306e-09	2.3968474529881757e-05
GO_Biological_Process_2023	gpt-4o-2024-05-13	rRNA Transcription	17	15	2	0.13333333333333333	0.0008565957875642446	1	0	7.216567016378964e-05	0.39019977857561056
GO_Biological_Process_2023	gpt-4o-2024-05-13	Radial Glial Cell Differentiation	5	15	1	0.06666666666666667	0.0002519399375188955	4	0	0.00377472015339813	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor Catabolic Process	15	16	1	0.0625	0.0007558198125566865	1	0	0.012038378223757444	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor Clustering	19	18	0	0.0	0.0009573717625718028	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor Guanylyl Cyclase Signaling Pathway	9	12	5	0.4166666666666667	0.00045349188753401187	0	0	3.8958738278783294e-15	2.1064989787338128e-11
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor Internalization	51	87	12	0.13793103448275862	0.002569787362692734	3	0	3.2606787813011274e-18	1.7630490170495195e-14
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor Metabolic Process	20	30	0	0.0	0.001007759750075582	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor Recycling	17	26	0	0.0	0.0008565957875642446	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor Signaling Pathway Via JAK-STAT	36	52	15	0.28846153846153844	0.0018139675501360475	2	0	1.1133618285907874e-30	6.019947407190387e-27
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor Signaling Pathway Via STAT	31	42	16	0.38095238095238093	0.001562027612617152	0	0	1.8307471999717007e-36	9.898850110246985e-33
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor-Mediated Endocytosis	122	24	11	0.4583333333333333	0.00614733447546105	0	0	7.457885948312958e-19	4.032478932252816e-15
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor-Mediated Endocytosis Of Virus By Host Cell	10	23	3	0.13043478260869565	0.000503879875037791	0	0	1.625378084646277e-07	0.000878841930368242
GO_Biological_Process_2023	gpt-4o-2024-05-13	Receptor-Mediated Virion Attachment To Host Cell	6	10	1	0.1	0.0003023279250226746	0	0	0.0030207655642222777	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Recombinational Repair	95	28	15	0.5357142857142857	0.004786858812859014	0	0	1.9041688305353474e-28	1.0295840866704623e-24
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulated Exocytosis	51	13	7	0.5384615384615384	0.002569787362692734	2	0	8.318792031388509e-16	4.4979708513717665e-12
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of 3'-UTR-mediated mRNA Stabilization	5	11	0	0.0	0.0002519399375188955	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of AMPA Receptor Activity	24	20	7	0.35	0.0012093117000906983	0	0	1.114905485482459e-16	6.028293960003656e-13
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of ATP Biosynthetic Process	14	10	1	0.1	0.0007054318250529074	1	0	0.00703850726292531	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of ATPase-coupled Calcium Transmembrane Transporter Activity	7	21	1	0.047619047619047616	0.0003527159125264537	0	0	0.007387272938271107	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of Arp2/3 Complex-Mediated Actin Nucleation	30	36	6	0.16666666666666666	0.001511639625113373	6	0	1.334101088498301e-11	7.213484585510314e-08
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of B Cell Activation	25	35	3	0.08571428571428572	0.0012596996875944774	2	0	1.1295489619899935e-05	0.061074712374798945
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of B Cell Apoptotic Process	10	20	0	0.0	0.000503879875037791	4	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of B Cell Differentiation	19	20	2	0.1	0.0009573717625718028	3	0	0.0001636133352245115	0.8846573035589336
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of B Cell Proliferation	44	38	5	0.13157894736842105	0.0022170714501662803	1	1	2.0360861985852824e-08	0.00011009118075750623
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of B Cell Receptor Signaling Pathway	16	25	1	0.04	0.0008062078000604656	3	0	0.019989336334260473	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of BMP Signaling Pathway	75	25	10	0.4	0.0037790990627834323	2	0	1.0324160691549245e-18	5.582273685920677e-15
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of CD4-positive, Alpha-Beta T Cell Activation	7	22	0	0.0	0.0003527159125264537	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of CD4-positive, Alpha-Beta T Cell Differentiation	11	20	0	0.0	0.0005542678625415701	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of CD4-positive, Alpha-Beta T Cell Proliferation	9	31	0	0.0	0.00045349188753401187	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of CD8-positive, Alpha-Beta T Cell Activation	9	24	0	0.0	0.00045349188753401187	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of CD8-positive, Alpha-Beta T Cell Differentiation	7	20	1	0.05	0.0003527159125264537	0	0	0.007036561799091214	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of CD8-positive, Alpha-Beta T Cell Proliferation	8	24	0	0.0	0.0004031039000302328	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of Cdc42 Protein Signal Transduction	7	20	0	0.0	0.0003527159125264537	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of CoA-transferase Activity	7	10	0	0.0	0.0003527159125264537	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Binding	48	54	2	0.037037037037037035	0.0024186234001813967	1	0	0.007601287179387621	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Biosynthetic Process	34	32	2	0.0625	0.0017131915751284893	0	0	0.00137284458467753	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Damage Checkpoint	18	56	3	0.05357142857142857	0.0009069837750680237	3	1	1.689652594205813e-05	0.09135951576870831
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator	28	21	4	0.19047619047619047	0.0014108636501058147	0	0	1.8760038472920834e-08	0.00010143552802308295
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Damage Response, Signal Transduction By P53 Class Mediator Resulting In Transcription Of P21 Class Mediator	5	20	0	0.0	0.0002519399375188955	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Demethylation	8	10	0	0.0	0.0004031039000302328	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Metabolic Process	124	20	1	0.05	0.006248110450468608	0	0	0.1185666323388188	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Methylation	8	26	2	0.07692307692307693	0.0004031039000302328	0	0	4.6025142735289395e-05	0.24885794676970976
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Methylation-Dependent Heterochromatin Formation	17	20	2	0.1	0.0008565957875642446	2	0	0.00013025664314026696	0.7042976694594235
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Recombination	44	38	5	0.13157894736842105	0.0022170714501662803	2	0	2.0360861985852824e-08	0.00011009118075750623
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Repair	129	74	5	0.06756756756756757	0.0065000503879875035	6	1	0.00012446845439383612	0.6730009329074719
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Replication	75	38	5	0.13157894736842105	0.0037790990627834323	0	0	3.123251307585161e-07	0.0016887419820112966
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA Strand Elongation	16	33	0	0.0	0.0008062078000604656	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA-directed DNA Polymerase Activity	12	41	9	0.21951219512195122	0.0006046558500453492	1	0	5.873288244642903e-23	3.1756869538784174e-19
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA-templated DNA Replication	17	58	6	0.10344827586206896	0.0008565957875642446	4	0	5.7926029410429824e-12	3.1320604102219406e-08
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA-templated DNA Replication Initiation	12	20	6	0.3	0.0006046558500453492	0	0	4.2235460695887214e-16	2.283671359826622e-12
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA-templated Transcription	1922	20	17	0.85	0.09684571198226342	0	0	2.5520056547178417e-14	1.379869457505937e-10
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA-templated Transcription Elongation	44	28	7	0.25	0.0022170714501662803	2	0	1.852656312575527e-13	1.0017312682095875e-09
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA-templated Transcription In Response To Stress	7	19	2	0.10526315789473684	0.0003527159125264537	0	0	1.8196457795608615e-05	0.09838824730085578
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of DNA-templated Transcription Initiation	8	43	0	0.0	0.0004031039000302328	8	1	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of ER To Golgi Vesicle-Mediated Transport	9	19	0	0.0	0.00045349188753401187	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of ER-associated Ubiquitin-Dependent Protein Catabolic Process	8	11	0	0.0	0.0004031039000302328	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of ERAD Pathway	10	20	1	0.05	0.000503879875037791	1	0	0.01003932097361891	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of ERBB Signaling Pathway	13	35	0	0.0	0.0006550438375491283	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of ERK1 And ERK2 Cascade	244	21	9	0.42857142857142855	0.0122946689509221	0	0	1.597609680988305e-12	8.638275545103766e-09
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of G Protein-Coupled Receptor Signaling Pathway	70	43	12	0.27906976744186046	0.003527159125264537	4	0	2.0149912603509963e-20	1.0895057744717837e-16
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of G0 To G1 Transition	33	20	1	0.05	0.0016628035876247102	0	0	0.032805091439914266	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of G1/S Transition Of Mitotic Cell Cycle	106	24	7	0.2916666666666667	0.005341126675400584	0	0	3.381044119446083e-11	1.828130555384497e-07
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of G2/M Transition Of Mitotic Cell Cycle	35	21	3	0.14285714285714285	0.0017635795626322684	1	0	6.573322868751719e-06	0.035541956751340545
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of GTPase Activity	214	48	11	0.22916666666666666	0.010783029325808727	4	1	3.1668018440968135e-12	1.712289757103147e-08
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of Golgi Organization	16	29	2	0.06896551724137931	0.0008062078000604656	0	0	0.00024467769972042434	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of Golgi To Plasma Membrane Protein Transport	7	15	0	0.0	0.0003527159125264537	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of I-kappaB kinase/NF-kappaB Signaling	232	21	8	0.38095238095238093	0.01169001310087675	4	1	6.052678711887945e-11	3.2726833795178117e-07
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of I-kappaB Phosphorylation	6	13	0	0.0	0.0003023279250226746	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of IRE1-mediated Unfolded Protein Response	13	9	2	0.2222222222222222	0.0006550438375491283	0	1	1.424124000181853e-05	0.0770023846898328
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of JNK Cascade	110	41	7	0.17073170731707318	0.005542678625415701	5	0	2.6488739142751077e-09	1.4322461254485507e-05
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of JUN Kinase Activity	43	20	6	0.3	0.002166683462662501	0	0	2.7605012192103893e-12	1.4926030092270575e-08
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of MAP Kinase Activity	114	43	6	0.13953488372093023	0.005744230575430817	1	0	1.6680646471755267e-07	0.0009019225547278073
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of MAPK Cascade	204	55	18	0.32727272727272727	0.010279149450770936	0	0	9.495796696733204e-23	5.134377273923643e-19
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of MDA-5 Signaling Pathway	6	15	1	0.06666666666666667	0.0003023279250226746	2	0	0.004528294380257918	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of MHC Class I Biosynthetic Process	6	27	1	0.037037037037037035	0.0003023279250226746	0	0	0.008138614834469067	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of MHC Class II Biosynthetic Process	14	15	5	0.3333333333333333	0.0007054318250529074	2	1	2.343925051258539e-13	1.2673602752154919e-09
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of NAD(P)H Oxidase Activity	6	13	0	0.0	0.0003023279250226746	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of NIK/NF-kappaB Signaling	83	38	3	0.07894736842105263	0.004182202962813665	2	0	0.0005419077280236812	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of NK T Cell Activation	5	30	2	0.06666666666666667	0.0002519399375188955	1	0	2.2038785383993634e-05	0.11916371257125358
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of NK T Cell Proliferation	6	19	0	0.0	0.0003023279250226746	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of NLRP3 Inflammasome Complex Assembly	33	19	3	0.15789473684210525	0.0016628035876247102	0	0	4.0056202878017885e-06	0.02165838889614427
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of NMDA Receptor Activity	16	20	2	0.1	0.0008062078000604656	1	0	0.00011499034871493763	0.6217528155016677
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of Notch Signaling Pathway	70	49	10	0.20408163265306123	0.003527159125264537	1	0	1.163497764417445e-15	6.291032412205125e-12
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of PERK-mediated Unfolded Protein Response	9	14	2	0.14285714285714285	0.00045349188753401187	0	0	1.6604180842819905e-05	0.08977880581712723
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of RIG-I Signaling Pathway	18	23	1	0.043478260869565216	0.0009069837750680237	1	1	0.020683745179582783	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of RNA Biosynthetic Process	8	18	0	0.0	0.0004031039000302328	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of RNA Export From Nucleus	11	14	1	0.07142857142857142	0.0005542678625415701	1	0	0.007738655213302837	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of RNA Metabolic Process	91	55	13	0.23636363636363636	0.004585306862843898	1	0	2.135605165342157e-19	1.1547217129005043e-15
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of RNA Polymerase II Regulatory Region Sequence-Specific DNA Binding	9	25	0	0.0	0.00045349188753401187	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of RNA Splicing	102	36	5	0.1388888888888889	0.005139574725385468	1	0	1.1065614820566864e-06	0.005983177933480503
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of Rab Protein Signal Transduction	6	23	0	0.0	0.0003023279250226746	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of Rac Protein Signal Transduction	15	47	0	0.0	0.0007558198125566865	1	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of Ras Protein Signal Transduction	76	43	4	0.09302325581395349	0.0038294870502872114	1	0	2.2209127145834602e-05	0.12008475047752769
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of Rho Protein Signal Transduction	73	75	3	0.04	0.003678323087775874	4	0	0.002694598988488953	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of SA Node Cell Action Potential	6	14	2	0.14285714285714285	0.0003023279250226746	0	0	6.924693065204793e-06	0.03744181540356231
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of SMAD Protein Signal Transduction	27	37	6	0.16216216216216217	0.0013604756626020356	0	0	7.954601482149269e-12	4.30105302139811e-08
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of SNARE Complex Assembly	12	10	1	0.1	0.0006046558500453492	3	0	0.006035136712999557	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of T Cell Activation	62	32	2	0.0625	0.003124055225234304	2	0	0.004511369633205977	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of T Cell Activation Via T Cell Receptor Contact With Antigen Bound To MHC Molecule On Antigen Presenting Cell	5	31	0	0.0	0.0002519399375188955	3	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of T Cell Apoptotic Process	11	21	0	0.0	0.0005542678625415701	0	0	1.0	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of T Cell Chemotaxis	13	18	2	0.1111111111111111	0.0006550438375491283	1	0	6.032415090513488e-05	0.3261726839440643
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of T Cell Cytokine Production	18	30	1	0.03333333333333333	0.0009069837750680237	0	0	0.02689816109708269	1.0
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of T Cell Differentiation	47	31	3	0.0967741935483871	0.0023682354126776176	1	0	5.378552859027197e-05	0.29081835308760057
GO_Biological_Process_2023	gpt-4o-2024-05-13	Regulation Of T Cell Differentiation In Thymus	12	18	0	0.0	0.0006046558500453492	0	0	1.0	1.0
