model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-4o-2024-05-13	WikiPathway_2023_Human	Histone Modifications WP2369, Fatty Acid Transporters WP5061	Histone Modifications, Fatty Acid Transporters	Chromatin modification and regulation	0.2	0.0	0.5755445203535177	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134, TGF Beta Signaling Pathway WP366	Pentose Phosphate Metabolism, TGF Beta Signaling Pathway	TGF-beta signaling and regulation	0.42857142857142855	0.3333333333333333	0.5354500045423332	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Purine Metabolism And Related Disorders WP4224, Tryptophan Metabolism WP465	Purine Metabolism And Related Disorders, Tryptophan Metabolism	Amino Acid and Nucleotide Metabolism	0.2857142857142857	0.0	0.6121000712774363	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Trans Sulfuration Pathway WP2333, Steroid Biosynthesis WP496	Trans Sulfuration Pathway, Steroid Biosynthesis	Steroid Hormone Biosynthesis and Metabolism	0.4	0.0	0.6111364307698923	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Notch Signaling WP268, TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	Notch Signaling, TCA Cycle Aka Krebs Or Citric Acid Cycle	Mitochondrial energy metabolism and Notch signaling interplay	0.2	0.1111111111111111	0.6555050295243424	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143, Mitochondrial Complex III Assembly WP4921	Fatty Acid Beta Oxidation, Mitochondrial Complex III Assembly	Mitochondrial beta-oxidation and electron transport chain function	0.375	0.14285714285714285	0.6649251096510238	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Trans Sulfuration Pathway WP2333, Hippo YAP Signaling WP4537	Trans Sulfuration Pathway, Hippo YAP Signaling	Regulation of Hippo Signaling Pathway and Methionine Metabolism	0.5	0.0	0.7354045580245001	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Urea Cycle And Associated Pathways WP4595, Urea Cycle And Metabolism Of Amino Groups WP497	Urea Cycle And Associated Pathways, Urea Cycle And Metabolism Of Amino Groups	Nitrogen metabolism and amino acid biosynthesis	0.25	0.0	0.6239356942036329	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mitochondrial Long Chain Fatty Acid Beta Oxidation WP368, Urea Cycle And Metabolism Of Amino Groups WP497	Mitochondrial Long Chain Fatty Acid Beta Oxidation, Urea Cycle And Metabolism Of Amino Groups	Amino acid and fatty acid metabolism	0.35714285714285715	0.07692307692307693	0.6260962136322443	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Oligodendrocyte Specification And Differentiation Leading To Myelin Components For CNS WP4304, Serine Metabolism WP4688	Oligodendrocyte Specification And Differentiation Leading To Myelin Components For CNS, Serine Metabolism	Neural development and myelin sheath formation	0.16666666666666666	0.0	0.5616799038936309	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Histone Modifications WP2369, Urea Cycle And Associated Pathways WP4595	Histone Modifications, Urea Cycle And Associated Pathways	Histone modification and amino acid metabolism	0.42857142857142855	0.16666666666666666	0.7571368466811725	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Trans Sulfuration Pathway WP2333, Cholesterol Metabolism WP5304	Trans Sulfuration Pathway, Cholesterol Metabolism	Lipid Metabolism and Cholesterol Homeostasis	0.4	0.0	0.590813020946801	GSAI
gpt-4o-2024-05-13	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Prostaglandin Synthesis And Regulation WP98	Wnt Signaling Pathway, Prostaglandin Synthesis And Regulation	Wnt signaling pathway, Prostaglandin biosynthetic process, Beta-catenin destruction complex, MAPK cascade, PPAR signaling pathway	0.5714285714285714	0.5	0.802454928330902	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Purinergic Signaling WP4900, Cholesterol Metabolism WP5304	Purinergic Signaling, Cholesterol Metabolism	Cholesterol biosynthetic process, Steroid biosynthesis, Reverse cholesterol transport, Lipid metabolism	0.5	0.0	0.598010337898139	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Sphingolipid Metabolism Overview WP4725, Phosphoinositides Metabolism WP4971	Sphingolipid Metabolism Overview, Phosphoinositides Metabolism	Sphingolipid metabolism, Phospholipase C (PLC) signaling pathway, Regulation of phosphoinositide 3-kinase signaling, Phosphoinositide 3-kinase (PI3K) signaling pathway	0.6	0.25	0.7478842680596867	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Phosphoinositides Metabolism WP4971, Prostaglandin Synthesis And Regulation WP98	Phosphoinositides Metabolism, Prostaglandin Synthesis And Regulation	Phosphatidylinositol signaling system, Arachidonic acid metabolism, Annexin-mediated cellular processes, PI3K-Akt signaling pathway, Steroid biosynthesis	0.16666666666666666	0.0	0.6830093171627621	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Oxidative Stress Response WP408, Phosphoinositides Metabolism WP4971	Oxidative Stress Response, Phosphoinositides Metabolism	Inositol phosphate metabolism, Phosphatidylinositol signaling system, Oxidative stress response, NADPH oxidase complex, Phosphoinositide 3-kinase (PI3K) signaling pathway	1.0	0.5	0.7912848481905714	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Type III Interferon Signaling WP2113, Oligodendrocyte Specification And Differentiation Leading To Myelin Components For CNS WP4304	Type III Interferon Signaling, Oligodendrocyte Specification And Differentiation Leading To Myelin Components For CNS	Myelination, JAK-STAT signaling pathway, Cytokine-mediated signaling pathway, Neurogenesis, Inflammatory response	0.14285714285714285	0.0	0.5942942006671638	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Creatine Pathway WP5190	Steroid Biosynthesis, Creatine Pathway	Estrogen biosynthesis, Steroid hormone biosynthesis, Creatine metabolism, Androgen biosynthesis	0.75	0.3333333333333333	0.79673422991052	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Steroid Biosynthesis WP496, Iron Sulfur Cluster Biogenesis WP5152	Steroid Biosynthesis, Iron Sulfur Cluster Biogenesis	Iron-sulfur cluster assembly, Steroid hormone biosynthesis, NADPH-dependent biosynthesis pathways	0.8333333333333334	0.4	0.8403364407737056	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Glycerophospholipid Biosynthetic Pathway WP2533, Wnt Signaling Pathway WP363	Glycerophospholipid Biosynthetic Pathway, Wnt Signaling Pathway	Wnt signaling pathway, PI3K-Akt signaling pathway, mTOR signaling pathway, Insulin signaling pathway	0.6666666666666666	0.4	0.6416419725794248	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Wnt Signaling WP428, Urea Cycle And Related Diseases WP4571	Wnt Signaling, Urea Cycle And Related Diseases	Wnt signaling pathway, Canonical Wnt receptor signaling pathway, Calcium signaling pathway, β-catenin destruction complex	0.2857142857142857	0.16666666666666666	0.5404290550866485	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	miRNA Biogenesis WP2338, Glycolysis And Gluconeogenesis WP534	miRNA Biogenesis, Glycolysis And Gluconeogenesis	Glycolysis, Gluconeogenesis, Pyruvate metabolism, Tricarboxylic acid cycle, Pentose phosphate pathway	0.4	0.0	0.5955225047949069	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Purine Metabolism And Related Disorders WP4224, Fatty Acid Transporters WP5061	Purine Metabolism And Related Disorders, Fatty Acid Transporters	Fatty acid metabolism, Purine metabolism, Lipid binding, Nucleotide salvage pathway	0.5	0.2857142857142857	0.7026386962755639	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Tryptophan Metabolism WP465, Mitochondrial Complex III Assembly WP4921	Tryptophan Metabolism, Mitochondrial Complex III Assembly	Tryptophan metabolism, Serotonin and melatonin biosynthesis, Quinolate pathway, Electron transport chain, Oxidative phosphorylation	0.3333333333333333	0.2	0.6911384116541499	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Base Excision Repair WP4752, Leukotriene Metabolic Pathway WP5171	Base Excision Repair, Leukotriene Metabolic Pathway	Base Excision Repair, DNA Replication, Nucleotide Excision Repair, Arachidonic Acid Metabolism, Glutathione Derivative Biosynthetic Process	0.6666666666666666	0.4	0.7591203153402676	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Glutathione Metabolism WP100, Tryptophan Metabolism WP465	Glutathione Metabolism, Tryptophan Metabolism	Tryptophan metabolism, Glutathione metabolism	1.0	0.6666666666666666	0.9491400602637733	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Serine Metabolism WP4688, Glycosphingolipid Metabolism WP5292	Serine Metabolism, Glycosphingolipid Metabolism	Glycosphingolipid biosynthesis, Serine and glycine metabolism, Glycosylation, Sphingolipid metabolism, Lysosome	1.0	0.0	0.8239695091748804	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	miRNA Biogenesis WP2338, Histone Modifications WP2369	miRNA Biogenesis, Histone Modifications	histone modification, chromatin organization, RNA-mediated gene silencing, gene silencing by RNA	0.5	0.3333333333333333	0.6557905960426597	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Aryl Hydrocarbon Receptor Pathway WP2586, Glycosphingolipid Metabolism WP5292	Aryl Hydrocarbon Receptor Pathway, Glycosphingolipid Metabolism	Glycosphingolipid biosynthesis, Cell cycle regulation	0.16666666666666666	0.0	0.6141811761731033	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Vitamin D Metabolism WP1531, Urea Cycle And Associated Pathways WP4595	Vitamin D Metabolism, Urea Cycle And Associated Pathways	Urea cycle, Vitamin D metabolism, Arginine biosynthesis, Glutamate metabolism, TCA cycle	0.625	0.42857142857142855	0.7821181018676584	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Purine Metabolism And Related Disorders WP4224	Cholesterol Biosynthesis Pathway, Purine Metabolism And Related Disorders	cholesterol biosynthetic process, terpenoid backbone biosynthesis, isoprenoid biosynthetic process, purine ribonucleotide biosynthetic process, purine salvage pathway	0.5	0.0	0.7630857300304095	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Neural Crest Differentiation WP2064, Leukotriene Metabolic Pathway WP5171	Neural Crest Differentiation, Leukotriene Metabolic Pathway	Notch Signaling Pathway, Wnt Signaling Pathway, Neurogenesis, Chromatin Modification	0.16666666666666666	0.0	0.5080696035322665	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Type III Interferon Signaling WP2113, DNA Replication WP466	Type III Interferon Signaling, DNA Replication	DNA replication, Chromosome replication initiation, Interferon signaling pathway, DNA repair	0.6666666666666666	0.4	0.7389703075282618	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Tryptophan Metabolism WP465, Serine Metabolism WP4688	Tryptophan Metabolism, Serine Metabolism	tryptophan metabolism, kynurenine pathway, serotonin biosynthetic process, one-carbon metabolic process	0.75	0.3333333333333333	0.7758491865632341	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143, Fatty Acid Transporters WP5061	Fatty Acid Beta Oxidation, Fatty Acid Transporters	Fatty acid beta-oxidation, Triglyceride metabolic process, Lipid droplet	0.5714285714285714	0.5	0.7097320777430605	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Leukotriene Metabolic Pathway WP5171, Heme Biosynthesis WP561	Leukotriene Metabolic Pathway, Heme Biosynthesis	Heme biosynthetic process, Porphyrin-containing compound biosynthetic process, Leukotriene metabolism, Arachidonic acid metabolism, Hemoglobin biosynthesis	0.8	0.25	0.7517209803687797	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mitochondrial Complex III Assembly WP4921, Complement Activation WP545	Mitochondrial Complex III Assembly, Complement Activation	Classical antibody-mediated complement activation, Complement and coagulation cascades, Alternative complement activation, Mitochondrial respiratory chain complex III, Electron transport chain	0.8333333333333334	0.4	0.751072370078352	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Hedgehog Signaling Pathway WP4249, Complement Activation WP545	Hedgehog Signaling Pathway, Complement Activation	Complement activation, Hedgehog signaling pathway, G-protein coupled receptor signaling pathway	1.0	0.75	0.8382204022791406	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA WP1941, Histone Modifications WP2369	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA, Histone Modifications	Histone Modification, Chromatin Organization, H3K4 Methylation, H3K9 Methylation	0.25	0.14285714285714285	0.5345190535656497	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA WP1941, Purinergic Signaling WP4900	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA, Purinergic Signaling	purinergic nucleotide receptor signaling pathway, adenosine receptor signaling pathway	0.25	0.0	0.5490272267569525	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	GABA Receptor Signaling WP4159, Fatty Acid Transporters WP5061	GABA Receptor Signaling, Fatty Acid Transporters	GABAergic synapse, Neuroactive Ligand-Receptor Interaction, Fatty Acid Metabolism	0.5	0.2	0.742939555101261	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Leukotriene Metabolic Pathway WP5171	Cholesterol Biosynthesis Pathway, Leukotriene Metabolic Pathway	Cholesterol biosynthesis, Isoprenoid biosynthetic process, Steroid biosynthetic process, Leukotriene biosynthesis	0.5	0.2	0.801983642449571	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mitochondrial Long Chain Fatty Acid Beta Oxidation WP368, Tryptophan Metabolism WP465	Mitochondrial Long Chain Fatty Acid Beta Oxidation, Tryptophan Metabolism	Tryptophan metabolism, Fatty acid beta-oxidation, Indoleamine 2,3-dioxygenase pathway, Mitochondrial fatty acid beta-oxidation, Peroxisome	0.7777777777777778	0.5	0.8236644328702543	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Hedgehog Signaling Pathway WP47	Wnt Signaling Pathway, Hedgehog Signaling Pathway	Hedgehog signaling pathway, Wnt signaling pathway, MAPK cascade	1.0	0.8	0.8347035921246705	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Sphingolipid Metabolism Overview WP4725	Cholesterol Biosynthesis Pathway, Sphingolipid Metabolism Overview	Sphingolipid metabolism, Isoprenoid biosynthesis, Ceramide biosynthetic process, Steroid biosynthesis	0.5	0.2	0.7411301562419684	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Histone Modifications WP2369, Sphingolipid Metabolism Integrated Pathway WP4726	Histone Modifications, Sphingolipid Metabolism Integrated Pathway	Sphingolipid metabolism, Ceramide biosynthesis, Histone modification, Chromatin organization, Gene expression regulation by methylation	0.6666666666666666	0.4	0.7451494254517238	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	DNA Replication WP466, Serine Metabolism WP4688	DNA Replication, Serine Metabolism	DNA replication, Cell cycle, Folate metabolism, One-carbon metabolism	0.75	0.3333333333333333	0.7237891707192137	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Mitochondrial Beta Oxidation WP5241	Cholesterol Biosynthesis Pathway, Mitochondrial Beta Oxidation	Cholesterol biosynthesis, Isoprenoid biosynthetic process, Steroid biosynthetic process, Fatty acid beta-oxidation	0.6666666666666666	0.4	0.7530159059920545	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Molybdenum Cofactor Moco Biosynthesis WP4507, Sphingolipid Metabolism Integrated Pathway WP4726	Molybdenum Cofactor Moco Biosynthesis, Sphingolipid Metabolism Integrated Pathway	Sphingolipid metabolism, Ceramide biosynthetic process, Phospholipid metabolic process, Molybdenum cofactor biosynthetic process	0.5	0.2857142857142857	0.7402167029834101	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Histone Modifications WP2369, Fatty Acid Transporters WP5061	Histone Modifications, Fatty Acid Transporters	Histone Methylation, Lipid Metabolism	0.2	0.0	0.7341006760989177	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134, TGF Beta Signaling Pathway WP366	Pentose Phosphate Metabolism, TGF Beta Signaling Pathway	TGF-beta signaling pathway, MAPK signaling pathway, AP-1 transcription factor network, Cell cycle, PI3K-Akt signaling pathway	0.5714285714285714	0.5	0.6001698519379493	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Purine Metabolism And Related Disorders WP4224, Tryptophan Metabolism WP465	Purine Metabolism And Related Disorders, Tryptophan Metabolism	Tryptophan metabolism, Purine metabolism, Tyrosine metabolism, One carbon pool by folate	0.5714285714285714	0.3333333333333333	0.7294695794187881	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Trans Sulfuration Pathway WP2333, Steroid Biosynthesis WP496	Trans Sulfuration Pathway, Steroid Biosynthesis	Steroid hormone biosynthesis, Methionine metabolism, Trans-sulfuration pathway	1.0	0.5	0.8370402777496759	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Notch Signaling WP268, TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	Notch Signaling, TCA Cycle Aka Krebs Or Citric Acid Cycle	Notch signaling pathway, TCA cycle (tricarboxylic acid cycle), Histone acetylation, Mitochondrial matrix, Oxidative phosphorylation	0.6	0.3333333333333333	0.8019079452359195	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143, Mitochondrial Complex III Assembly WP4921	Fatty Acid Beta Oxidation, Mitochondrial Complex III Assembly	Fatty Acid Beta-Oxidation, Oxidative Phosphorylation, Glycerolipid Metabolism, Mitochondrial Electron Transport, Ubiquinol to Cytochrome c	0.625	0.42857142857142855	0.7422762075456297	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Trans Sulfuration Pathway WP2333, Hippo YAP Signaling WP4537	Trans Sulfuration Pathway, Hippo YAP Signaling	Hippo signaling pathway, Cysteine and methionine metabolism, Methionine cycle	0.5	0.0	0.7309951972548516	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Urea Cycle And Associated Pathways WP4595, Urea Cycle And Metabolism Of Amino Groups WP497	Urea Cycle And Associated Pathways, Urea Cycle And Metabolism Of Amino Groups	Urea cycle, Arginine biosynthesis, Glutamine and glutamate metabolism, Proline biosynthesis	0.3333333333333333	0.09090909090909091	0.7039984575976017	LLM2geneset
gpt-4o-2024-05-13	WikiPathway_2023_Human	Mitochondrial Long Chain Fatty Acid Beta Oxidation WP368, Urea Cycle And Metabolism Of Amino Groups WP497	Mitochondrial Long Chain Fatty Acid Beta Oxidation, Urea Cycle And Metabolism Of Amino Groups	CPT1 Pathway, Arginine and Proline Metabolism, Urea Cycle, Fatty Acid Beta-Oxidation	0.5714285714285714	0.3076923076923077	0.6882641537906844	LLM2geneset
