term	go_id	go_depth
Regulation Of Glycoprotein Biosynthetic Process (GO:0010559)	GO:0010559	7
Regulation Of Granulocyte Chemotaxis (GO:0071622)	GO:0071622	6
Regulation Of Granulocyte Differentiation (GO:0030852)	GO:0030852	10
Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032645)	GO:0032645	9
Regulation Of Growth Hormone Receptor Signaling Pathway (GO:0060398)	GO:0060398	6
Regulation Of Growth Hormone Secretion (GO:0060123)	GO:0060123	11
Regulation Of Guanylate Cyclase Activity (GO:0031282)	GO:0031282	6
Regulation Of Hair Cycle (GO:0042634)	GO:0042634	5
Regulation Of Heart Contraction (GO:0008016)	GO:0008016	7
Regulation Of Heart Rate By Cardiac Conduction (GO:0086091)	GO:0086091	9
Regulation Of Helicase Activity (GO:0051095)	GO:0051095	5
Regulation Of Hematopoietic Progenitor Cell Differentiation (GO:1901532)	GO:1901532	8
Regulation Of Hematopoietic Stem Cell Differentiation (GO:1902036)	GO:1902036	9
Regulation Of Hematopoietic Stem Cell Proliferation (GO:1902033)	GO:1902033	8
Regulation Of Heme Biosynthetic Process (GO:0070453)	GO:0070453	9
Regulation Of Hemoglobin Biosynthetic Process (GO:0046984)	GO:0046984	7
Regulation Of Hemopoiesis (GO:1903706)	GO:1903706	4
Regulation Of Hepatocyte Proliferation (GO:2000345)	GO:2000345	6
Regulation Of Heterochromatin Formation (GO:0031445)	GO:0031445	8
Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	GO:0034114	6
Regulation Of High Voltage-Gated Calcium Channel Activity (GO:1901841)	GO:1901841	9
Regulation Of Hippo Signaling (GO:0035330)	GO:0035330	7
Regulation Of Histamine Secretion By Mast Cell (GO:1903593)	GO:1903593	9
Regulation Of Histone H3-K4 Methylation (GO:0051569)	GO:0051569	11
Regulation Of Histone Acetylation (GO:0035065)	GO:0035065	10
Regulation Of Histone Deacetylase Activity (GO:1901725)	GO:1901725	11
Regulation Of Histone Deacetylation (GO:0031063)	GO:0031063	10
Regulation Of Histone Methylation (GO:0031060)	GO:0031060	10
Regulation Of Histone Modification (GO:0031056)	GO:0031056	9
Regulation Of Homotypic Cell-Cell Adhesion (GO:0034110)	GO:0034110	6
Regulation Of Hormone Biosynthetic Process (GO:0046885)	GO:0046885	6
Regulation Of Hormone Secretion (GO:0046883)	GO:0046883	5
Regulation Of Humoral Immune Response (GO:0002920)	GO:0002920	5
Regulation Of Hyaluronan Biosynthetic Process (GO:1900125)	GO:1900125	9
Regulation Of Hydrogen Peroxide Metabolic Process (GO:0010310)	GO:0010310	5
Regulation Of Hydrogen Peroxide-Induced Cell Death (GO:1903205)	GO:1903205	0
Regulation Of Hydrolase Activity (GO:0051336)	GO:0051336	5
Regulation Of Immature T Cell Proliferation In Thymus (GO:0033084)	GO:0033084	10
Regulation Of Immune Effector Process (GO:0002697)	GO:0002697	4
Regulation Of Immune Response (GO:0050776)	GO:0050776	4
Regulation Of Immunoglobulin Mediated Immune Response (GO:0002889)	GO:0002889	8
Regulation Of Immunoglobulin Production (GO:0002637)	GO:0002637	5
Regulation Of Inclusion Body Assembly (GO:0090083)	GO:0090083	6
Regulation Of Inflammatory Response (GO:0050727)	GO:0050727	6
Regulation Of Inflammatory Response To Antigenic Stimulus (GO:0002861)	GO:0002861	7
Regulation Of Inflammatory Response To Wounding (GO:0106014)	GO:0106014	7
Regulation Of Innate Immune Response (GO:0045088)	GO:0045088	5
Regulation Of Inositol Phosphate Biosynthetic Process (GO:0010919)	GO:0010919	7
Regulation Of Insulin Receptor Signaling Pathway (GO:0046626)	GO:0046626	9
Regulation Of Insulin Secretion (GO:0050796)	GO:0050796	10
Regulation Of Insulin Secretion Involved In Cellular Response To Glucose Stimulus (GO:0061178)	GO:0061178	11
Regulation Of Insulin-Like Growth Factor Receptor Signaling Pathway (GO:0043567)	GO:0043567	6
Regulation Of Integrin Activation (GO:0033623)	GO:0033623	8
Regulation Of Integrin-Mediated Signaling Pathway (GO:2001044)	GO:2001044	7
Regulation Of Interferon-Alpha Production (GO:0032647)	GO:0032647	10
Regulation Of Interferon-Beta Production (GO:0032648)	GO:0032648	10
Regulation Of Interleukin-1 Beta Production (GO:0032651)	GO:0032651	10
Regulation Of Interleukin-1 Production (GO:0032652)	GO:0032652	9
Regulation Of Interleukin-1-Mediated Signaling Pathway (GO:2000659)	GO:2000659	7
Regulation Of Interleukin-10 Production (GO:0032653)	GO:0032653	9
Regulation Of Interleukin-12 Production (GO:0032655)	GO:0032655	9
Regulation Of Interleukin-13 Production (GO:0032656)	GO:0032656	9
Regulation Of Interleukin-17 Production (GO:0032660)	GO:0032660	9
Regulation Of Interleukin-18 Production (GO:0032661)	GO:0032661	9
Regulation Of Interleukin-2 Production (GO:0032663)	GO:0032663	9
Regulation Of Interleukin-23 Production (GO:0032667)	GO:0032667	9
Regulation Of Interleukin-4 Production (GO:0032673)	GO:0032673	9
Regulation Of Interleukin-5 Production (GO:0032674)	GO:0032674	9
Regulation Of Interleukin-6 Production (GO:0032675)	GO:0032675	9
Regulation Of Interleukin-8 Production (GO:0032677)	GO:0032677	9
Regulation Of Intestinal Cholesterol Absorption (GO:0030300)	GO:0030300	9
Regulation Of Intracellular Estrogen Receptor Signaling Pathway (GO:0033146)	GO:0033146	8
Regulation Of Intracellular Protein Transport (GO:0033157)	GO:0033157	7
Regulation Of Intracellular Signal Transduction (GO:1902531)	GO:1902531	6
Regulation Of Intracellular Steroid Hormone Receptor Signaling Pathway (GO:0033143)	GO:0033143	6
Regulation Of Intracellular Transport (GO:0032386)	GO:0032386	6
Regulation Of Intrinsic Apoptotic Signaling Pathway (GO:2001242)	GO:2001242	7
Regulation Of Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:1902253)	GO:1902253	8
Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage (GO:1902229)	GO:1902229	7
Regulation Of Intrinsic Apoptotic Signaling Pathway In Response To DNA Damage By P53 Class Mediator (GO:1902165)	GO:1902165	8
Regulation Of Isotype Switching (GO:0045191)	GO:0045191	10
Regulation Of Keratinocyte Apoptotic Process (GO:1902172)	GO:1902172	8
Regulation Of Keratinocyte Differentiation (GO:0045616)	GO:0045616	8
Regulation Of Keratinocyte Migration (GO:0051547)	GO:0051547	8
Regulation Of Keratinocyte Proliferation (GO:0010837)	GO:0010837	6
Regulation Of Ketone Biosynthetic Process (GO:0010566)	GO:0010566	6
Regulation Of Kinase Activity (GO:0043549)	GO:0043549	8
Regulation Of Lamellipodium Assembly (GO:0010591)	GO:0010591	8
Regulation Of Lamellipodium Morphogenesis (GO:2000392)	GO:2000392	6
Regulation Of Lamellipodium Organization (GO:1902743)	GO:1902743	7
Regulation Of Lens Fiber Cell Differentiation (GO:1902746)	GO:1902746	7
Regulation Of Leukocyte Activation (GO:0002694)	GO:0002694	4
Regulation Of Leukocyte Adhesion To Vascular Endothelial Cell (GO:1904994)	GO:1904994	7
Regulation Of Leukocyte Cell-Cell Adhesion (GO:1903037)	GO:1903037	6
Regulation Of Leukocyte Chemotaxis (GO:0002688)	GO:0002688	5
Regulation Of Leukocyte Degranulation (GO:0043300)	GO:0043300	5
Regulation Of Leukocyte Mediated Cytotoxicity (GO:0001910)	GO:0001910	5
Regulation Of Leukocyte Migration (GO:0002685)	GO:0002685	4
Regulation Of Leukocyte Proliferation (GO:0070663)	GO:0070663	5
Regulation Of Leukocyte Tethering Or Rolling (GO:1903236)	GO:1903236	6
Regulation Of Lipase Activity (GO:0060191)	GO:0060191	6
Regulation Of Lipid Biosynthetic Process (GO:0046890)	GO:0046890	6
Regulation Of Lipid Catabolic Process (GO:0050994)	GO:0050994	5
Regulation Of Lipid Kinase Activity (GO:0043550)	GO:0043550	9
Regulation Of Lipid Metabolic Process (GO:0019216)	GO:0019216	5
Regulation Of Lipid Storage (GO:0010883)	GO:0010883	6
Regulation Of Lipid Transport (GO:0032368)	GO:0032368	6
Regulation Of Lipopolysaccharide-Mediated Signaling Pathway (GO:0031664)	GO:0031664	5
Regulation Of Lipoprotein Lipase Activity (GO:0051004)	GO:0051004	7
Regulation Of Lipoprotein Metabolic Process (GO:0050746)	GO:0050746	5
Regulation Of Long-Chain Fatty Acid Import Across Plasma Membrane (GO:0010746)	GO:0010746	10
Regulation Of Long-Term Neuronal Synaptic Plasticity (GO:0048169)	GO:0048169	12
Regulation Of Long-Term Synaptic Depression (GO:1900452)	GO:1900452	11
Regulation Of Long-Term Synaptic Potentiation (GO:1900271)	GO:1900271	11
Regulation Of Low-Density Lipoprotein Particle Clearance (GO:0010988)	GO:0010988	5
Regulation Of Lymphocyte Activation (GO:0051249)	GO:0051249	5
Regulation Of Lymphocyte Apoptotic Process (GO:0070228)	GO:0070228	8
Regulation Of Lymphocyte Differentiation (GO:0045619)	GO:0045619	7
Regulation Of Lymphocyte Migration (GO:2000401)	GO:2000401	6
Regulation Of Lymphocyte Proliferation (GO:0050670)	GO:0050670	7
Regulation Of Lysosomal Lumen pH (GO:0035751)	GO:0035751	9
Regulation Of Lysosomal Protein Catabolic Process (GO:1905165)	GO:1905165	9
Regulation Of Lysosome Organization (GO:1905671)	GO:1905671	9
Regulation Of Lysosome Size (GO:0062196)	GO:0062196	6
Regulation Of mRNA 3'-End Processing (GO:0031440)	GO:0031440	10
Regulation Of mRNA Binding (GO:1902415)	GO:1902415	6
Regulation Of mRNA Catabolic Process (GO:0061013)	GO:0061013	8
Regulation Of mRNA Export From Nucleus (GO:0010793)	GO:0010793	11
Regulation Of mRNA Metabolic Process (GO:1903311)	GO:1903311	9
Regulation Of mRNA Polyadenylation (GO:1900363)	GO:1900363	0
Regulation Of mRNA Processing (GO:0050684)	GO:0050684	9
Regulation Of mRNA Splicing, Via Spliceosome (GO:0048024)	GO:0048024	12
Regulation Of mRNA Stability (GO:0043488)	GO:0043488	8
Regulation Of Macroautophagy (GO:0016241)	GO:0016241	7
Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	GO:0010556	6
Regulation Of Macromolecule Metabolic Process (GO:0060255)	GO:0060255	4
Regulation Of Macrophage Activation (GO:0043030)	GO:0043030	5
Regulation Of Macrophage Apoptotic Process (GO:2000109)	GO:2000109	8
Regulation Of Macrophage Chemotaxis (GO:0010758)	GO:0010758	6
Regulation Of Macrophage Cytokine Production (GO:0010935)	GO:0010935	10
Regulation Of Macrophage Derived Foam Cell Differentiation (GO:0010743)	GO:0010743	7
Regulation Of Macrophage Differentiation (GO:0045649)	GO:0045649	10
Regulation Of Macrophage Migration (GO:1905521)	GO:1905521	5
Regulation Of Macrophage Proliferation (GO:0120040)	GO:0120040	6
Regulation Of Male Gonad Development (GO:2000018)	GO:2000018	8
Regulation Of Mammary Gland Epithelial Cell Proliferation (GO:0033599)	GO:0033599	6
Regulation Of Mast Cell Activation (GO:0033003)	GO:0033003	5
Regulation Of Mast Cell Activation Involved In Immune Response (GO:0033006)	GO:0033006	8
Regulation Of Mast Cell Chemotaxis (GO:0060753)	GO:0060753	6
Regulation Of Mast Cell Degranulation (GO:0043304)	GO:0043304	7
Regulation Of Megakaryocyte Differentiation (GO:0045652)	GO:0045652	9
Regulation Of Meiotic Cell Cycle (GO:0051445)	GO:0051445	5
Regulation Of Meiotic Nuclear Division (GO:0040020)	GO:0040020	6
Regulation Of Melanin Biosynthetic Process (GO:0048021)	GO:0048021	6
Regulation Of Membrane Depolarization (GO:0003254)	GO:0003254	5
Regulation Of Membrane Protein Ectodomain Proteolysis (GO:0051043)	GO:0051043	9
Regulation Of Memory T Cell Differentiation (GO:0043380)	GO:0043380	5
Regulation Of Mesenchymal Cell Proliferation (GO:0010464)	GO:0010464	5
Regulation Of Mesenchymal Stem Cell Differentiation (GO:2000739)	GO:2000739	7
Regulation Of Metal Ion Transport (GO:0010959)	GO:0010959	8
Regulation Of Metallopeptidase Activity (GO:1905048)	GO:1905048	9
Regulation Of Metaphase/Anaphase Transition Of Cell Cycle (GO:1902099)	GO:1902099	9
Regulation Of miRNA Metabolic Process (GO:2000628)	GO:2000628	10
Regulation Of miRNA Transcription (GO:1902893)	GO:1902893	11
Regulation Of miRNA-mediated Gene Silencing (GO:0060964)	GO:0060964	12
Regulation Of Microglial Cell Activation (GO:1903978)	GO:1903978	8
Regulation Of Microglial Cell Migration (GO:1904139)	GO:1904139	7
Regulation Of Microtubule Binding (GO:1904526)	GO:1904526	6
Regulation Of Microtubule Cytoskeleton Organization (GO:0070507)	GO:0070507	8
Regulation Of Microtubule Depolymerization (GO:0031114)	GO:0031114	10
Regulation Of Microtubule Nucleation (GO:0010968)	GO:0010968	9
Regulation Of Microtubule Polymerization (GO:0031113)	GO:0031113	10
Regulation Of Microtubule Polymerization Or Depolymerization (GO:0031110)	GO:0031110	9
Regulation Of Microtubule-Based Movement (GO:0060632)	GO:0060632	5
Regulation Of Microtubule-Based Process (GO:0032886)	GO:0032886	4
Regulation Of Microvillus Organization (GO:0032530)	GO:0032530	7
Regulation Of Mitochondrial Depolarization (GO:0051900)	GO:0051900	6
Regulation Of Mitochondrial Fission (GO:0090140)	GO:0090140	8
Regulation Of Mitochondrial Fusion (GO:0010635)	GO:0010635	8
Regulation Of Mitochondrial Gene Expression (GO:0062125)	GO:0062125	8
Regulation Of Mitochondrial mRNA Stability (GO:0044528)	GO:0044528	9
Regulation Of Mitochondrial Membrane Permeability (GO:0046902)	GO:0046902	7
Regulation Of Mitochondrial Membrane Permeability Involved In Apoptotic Process (GO:1902108)	GO:1902108	7
Regulation Of Mitochondrial Membrane Potential (GO:0051881)	GO:0051881	5
Regulation Of Mitochondrial Outer Membrane Permeabilization Involved In Apoptotic Signaling Pathway (GO:1901028)	GO:1901028	8
Regulation Of Mitochondrial Translation (GO:0070129)	GO:0070129	8
Regulation Of Mitochondrion Organization (GO:0010821)	GO:0010821	7
Regulation Of Mitophagy (GO:1901524)	GO:1901524	8
Regulation Of Mitotic Cell Cycle (GO:0007346)	GO:0007346	5
Regulation Of Mitotic Cell Cycle Phase Transition (GO:1901990)	GO:1901990	6
Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	GO:0090266	7
Regulation Of Mitotic Centrosome Separation (GO:0046602)	GO:0046602	8
Regulation Of Mitotic Cytokinesis (GO:1902412)	GO:1902412	8
Regulation Of Mitotic Metaphase/Anaphase Transition (GO:0030071)	GO:0030071	8
Regulation Of Mitotic Nuclear Division (GO:0007088)	GO:0007088	6
Regulation Of Mitotic Sister Chromatid Segregation (GO:0033047)	GO:0033047	9
Regulation Of Mitotic Sister Chromatid Separation (GO:0010965)	GO:0010965	10
Regulation Of Mitotic Spindle Assembly (GO:1901673)	GO:1901673	11
Regulation Of Mitotic Spindle Checkpoint (GO:1903504)	GO:1903504	6
Regulation Of Mitotic Spindle Organization (GO:0060236)	GO:0060236	10
Regulation Of Monoatomic Anion Transport (GO:0044070)	GO:0044070	7
Regulation Of Monoatomic Cation Transmembrane Transport (GO:1904062)	GO:1904062	8
Regulation Of Monoatomic Ion Transmembrane Transport (GO:0034765)	GO:0034765	7
Regulation Of Monoatomic Ion Transmembrane Transporter Activity (GO:0032412)	GO:0032412	6
Regulation Of Monoatomic Ion Transport (GO:0043269)	GO:0043269	6
Regulation Of Monocyte Chemotactic Protein-1 Production (GO:0071637)	GO:0071637	10
Regulation Of Monocyte Chemotaxis (GO:0090025)	GO:0090025	6
Regulation Of Monocyte Differentiation (GO:0045655)	GO:0045655	10
Regulation Of Mononuclear Cell Migration (GO:0071675)	GO:0071675	5
Regulation Of Monooxygenase Activity (GO:0032768)	GO:0032768	6
Regulation Of Morphogenesis Of A Branching Structure (GO:0060688)	GO:0060688	5
Regulation Of Morphogenesis Of An Epithelium (GO:1905330)	GO:1905330	6
Regulation Of Multicellular Organism Growth (GO:0040014)	GO:0040014	4
Regulation Of Multicellular Organismal Development (GO:2000026)	GO:2000026	4
Regulation Of Muscle Cell Differentiation (GO:0051147)	GO:0051147	6
Regulation Of Muscle Contraction (GO:0006937)	GO:0006937	6
Regulation Of Muscle Organ Development (GO:0048634)	GO:0048634	6
Regulation Of Muscle System Process (GO:0090257)	GO:0090257	5
Regulation Of Myelination (GO:0031641)	GO:0031641	9
Regulation Of Myeloid Cell Differentiation (GO:0045637)	GO:0045637	8
Regulation Of Myeloid Leukocyte Differentiation (GO:0002761)	GO:0002761	9
Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002886)	GO:0002886	6
Regulation Of Myoblast Differentiation (GO:0045661)	GO:0045661	6
Regulation Of Myoblast Fusion (GO:1901739)	GO:1901739	6
Regulation Of Myosin-Light-Chain-Phosphatase Activity (GO:0035507)	GO:0035507	10
Regulation Of Myotube Differentiation (GO:0010830)	GO:0010830	8
Regulation Of Natural Killer Cell Activation (GO:0032814)	GO:0032814	7
Regulation Of Natural Killer Cell Chemotaxis (GO:2000501)	GO:2000501	7
Regulation Of Natural Killer Cell Cytokine Production (GO:0002727)	GO:0002727	8
Regulation Of Natural Killer Cell Mediated Cytotoxicity (GO:0042269)	GO:0042269	6
Regulation Of Natural Killer Cell Mediated Cytotoxicity Directed Against Tumor Cell Target (GO:0002858)	GO:0002858	9
Regulation Of Natural Killer Cell Mediated Immunity (GO:0002715)	GO:0002715	7
Regulation Of Natural Killer Cell Proliferation (GO:0032817)	GO:0032817	8
Regulation Of Necroptotic Process (GO:0060544)	GO:0060544	7
Regulation Of Necrotic Cell Death (GO:0010939)	GO:0010939	0
Regulation Of Nephron Tubule Epithelial Cell Differentiation (GO:0072182)	GO:0072182	8
Regulation Of Nervous System Development (GO:0051960)	GO:0051960	6
Regulation Of Nervous System Process (GO:0031644)	GO:0031644	5
Regulation Of Neural Precursor Cell Proliferation (GO:2000177)	GO:2000177	5
Regulation Of Neuroblast Proliferation (GO:1902692)	GO:1902692	9
Regulation Of Neurogenesis (GO:0050767)	GO:0050767	7
Regulation Of Neuroinflammatory Response (GO:0150077)	GO:0150077	7
Regulation Of Neuron Apoptotic Process (GO:0043523)	GO:0043523	7
Regulation Of Neuron Death (GO:1901214)	GO:1901214	0
Regulation Of Neuron Differentiation (GO:0045664)	GO:0045664	6
Regulation Of Neuron Migration (GO:2001222)	GO:2001222	6
Regulation Of Neuron Projection Arborization (GO:0150011)	GO:0150011	6
Regulation Of Neuron Projection Development (GO:0010975)	GO:0010975	8
Regulation Of Neuronal Synaptic Plasticity (GO:0048168)	GO:0048168	11
Regulation Of Neurotransmitter Receptor Activity (GO:0099601)	GO:0099601	7
Regulation Of Neurotransmitter Secretion (GO:0046928)	GO:0046928	5
Regulation Of Neurotransmitter Transport (GO:0051588)	GO:0051588	6
Regulation Of Neutrophil Activation (GO:1902563)	GO:1902563	5
Regulation Of Neutrophil Chemotaxis (GO:0090022)	GO:0090022	7
Regulation Of Neutrophil Extravasation (GO:2000389)	GO:2000389	6
Regulation Of Neutrophil Migration (GO:1902622)	GO:1902622	5
Regulation Of Nitric Oxide Biosynthetic Process (GO:0045428)	GO:0045428	7
Regulation Of Nitric Oxide Mediated Signal Transduction (GO:0010749)	GO:0010749	8
Regulation Of Nitric Oxide Metabolic Process (GO:0080164)	GO:0080164	6
Regulation Of Nitric-Oxide Synthase Activity (GO:0050999)	GO:0050999	7
Regulation Of Nitric-Oxide Synthase Biosynthetic Process (GO:0051769)	GO:0051769	7
Regulation Of Nitrogen Compound Metabolic Process (GO:0051171)	GO:0051171	4
Regulation Of Non-Canonical Wnt Signaling Pathway (GO:2000050)	GO:2000050	7
Regulation Of Non-Motile Cilium Assembly (GO:1902855)	GO:1902855	9
Regulation Of Norepinephrine Secretion (GO:0014061)	GO:0014061	9
Regulation Of Nuclear Cell Cycle DNA Replication (GO:0033262)	GO:0033262	6
Regulation Of Nuclear Division (GO:0051783)	GO:0051783	8
Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Deadenylation-Dependent Decay (GO:1900151)	GO:1900151	10
Regulation Of Nuclear-Transcribed mRNA Catabolic Process, Nonsense-Mediated Decay (GO:2000622)	GO:2000622	10
