baseMean	log2FoldChange	lfcSE	pvalue	padj	wtpval	Gene
HCCS	4.04253429330672	0.0263387377579989	0.0905318490527347	0.5943961893945	0.824285955052593	1	HCCS
APOC2	22.0654988455983	0.0194580911050653	0.115970601029334	0.594347975078749	0.824285955052593	0.860571667117519	APOC2
SIL1	115.19461921042	-0.0254848891178917	0.0612625302326057	0.59458439117616	0.824457776972069	0.398799374864512	SIL1
CDC73	131.579817039833	-0.0224929576308458	0.0494193313185156	0.594776023407747	0.824634317921079	0.414786007011964	CDC73
POT1	49.1712065304921	-0.024171543190424	0.0554781575534248	0.594934492368487	0.824764846053492	0.503420785990587	POT1
CD274	11.6421253178939	-0.0234583416518496	0.103150743357362	0.595026738013426	0.824803549708988	0.858726559126284	CD274
PEX5L	619.046148477672	0.0255452730748482	0.0946460350812341	0.595273411913431	0.824967108468873	0.41513287673113	PEX5L
AC013394.1	45.8887949156405	0.0270118146598335	0.0733702384598036	0.595220926818106	0.824967108468873	0.432302418439429	AC013394.1
DDR2	7.18395795437371	-0.0234048155635664	0.103227478047324	0.595491856113916	0.825011977890511	0.862227921787668	DDR2
SRSF7	75.8121897061072	0.027081549607581	0.0754564725550887	0.595691849267693	0.825011977890511	0.390387294009641	SRSF7
FAM193B	55.0599161330322	0.0257299602762485	0.0629141673971258	0.595469427899192	0.825011977890511	0.517891569570854	FAM193B
C19orf47	4.30206424886575	-0.0260093185648404	0.0920610459461334	0.595524455844032	0.825011977890511	0.796682126826812	C19orf47
XRCC1	9.04447948095378	-0.02666916654743	0.0872827799981468	0.595674760888809	0.825011977890511	1	XRCC1
DGCR6L	7.5813256337574	-0.0248632181956481	0.0976579647198214	0.595569312017159	0.825011977890511	1	DGCR6L
GRAMD1C	6.62857065745588	0.0228149699147662	0.105170277081785	0.595799893691249	0.82507249561607	1	GRAMD1C
AURKAIP1	19.6872093063677	-0.024032209232326	0.100849037576413	0.595952624075322	0.825144397017459	0.962423266268915	AURKAIP1
BLOC1S5-TXNDC5	5.73816296939747	-0.025599677886462	0.0941155750859402	0.595980522600116	0.825144397017459	0.797292244899457	BLOC1S5-TXNDC5
MOGS	14.6728376320145	0.0270656450734519	0.0807342952616859	0.596323085127287	0.825350986033069	0.863431479581734	MOGS
ATP6AP1	41.1252761766835	0.0267814809448147	0.0857028476030292	0.596280735717232	0.825350986033069	0.39085422210131	ATP6AP1
URM1	25.1877112744712	-0.0269850881470419	0.0826575852516427	0.5964088848552	0.825350986033069	0.589131893904218	URM1
ELP5	10.0314553336787	0.0262447197805028	0.0901349740717942	0.596475231719582	0.825350986033069	1	ELP5
NFIC	169.875192600198	0.0253372325643721	0.0611030009035807	0.596269050481752	0.825350986033069	0.378154189495303	NFIC
CHERP	5.19424876808911	0.024457992315637	0.0990508408104668	0.596515955979446	0.825350986033069	0.798008538242631	CHERP
MUTYH	11.1272539003194	-0.0266577879777021	0.0866476488624735	0.596730401414811	0.825558611020793	0.864021243274548	MUTYH
C5orf66	7.68103743238508	-0.0235288072710398	0.102426554546385	0.597002425264605	0.825845840623882	1	C5orf66
C1QB	301.646363285626	0.0241889224694834	0.0999084157490449	0.597251891397312	0.826026852286958	0.430880948122434	C1QB
TMEM132A	4.83592841141387	-0.0219477208785911	0.107697551386202	0.59726212350276	0.826026852286958	0.799006748011532	TMEM132A
PHACTR3	112.52267580325	-0.0258680550753855	0.0921152330217013	0.597331498661637	0.826033701018066	0.3914618400032	PHACTR3
AL596220.1	10.7160898401102	0.0266932662673752	0.0856486147792637	0.597529540801746	0.826218459199826	0.799364494163543	AL596220.1
PSMA7	42.897525286626	0.0266188786406561	0.0862691868778274	0.597757418407848	0.826444427304877	0.391822168287995	PSMA7
FILIP1L	48.1741091788244	-0.0265128448132438	0.087125559881856	0.598009518389928	0.826468302016119	0.391987416528439	FILIP1L
TMEM134	12.7407027164271	-0.0259913933997993	0.0910837408824648	0.597961572441527	0.826468302016119	0.799942458480977	TMEM134
CYLD	109.668477039746	0.0256375474963497	0.0634174214905239	0.598032514904504	0.826468302016119	0.392002490442918	CYLD
AC019131.1	3.12070414089567	-0.0234436626827477	0.102483424543781	0.598019381805571	0.826468302016119	0.800019794829879	AC019131.1
GPR62	3.91765989632947	0.0215923096866868	0.108662834256421	0.59810223382076	0.826475573019699	1	GPR62
BMP2K	933.296442353654	-0.0269234876756613	0.0765614158994796	0.598277637964178	0.826539798941568	0.43162096194178	BMP2K
TRAM2	15.2160285985729	-0.026947061516348	0.0779168141607163	0.598255251396349	0.826539798941568	0.800335337013564	TRAM2
ANAPC13	6.28246859141461	-0.0243031844343923	0.0990871475986884	0.598598406576578	0.826711950681186	1	ANAPC13
BAZ1A	103.948261142292	0.0264785978052744	0.0699343766730275	0.598660151464266	0.826711950681186	0.41749472744433	BAZ1A
GNAS	281.088660283738	0.026890245905364	0.0810891399391298	0.598532657338258	0.826711950681186	0.431804942924135	GNAS
SQOR	18.4940708589853	0.025936737628039	0.0911729340677145	0.59851533545587	0.826711950681186	0.966561872187797	SQOR
HDHD5	17.6974835546574	-0.0259342739900356	0.0910501745517879	0.598813707084776	0.826834950704393	0.677472943953915	HDHD5
GCLM	15.670437349042	0.0266058743798385	0.0854155206225028	0.598976163077357	0.82688117603121	0.677656739912916	GCLM
ITM2C	20.2451120048852	-0.0250383334984332	0.0958105525804529	0.598954895518051	0.82688117603121	1	ITM2C
C8orf37	5.11665794729561	-0.0252799523838038	0.0945478485448678	0.599228005565907	0.827059638042616	1	C8orf37
TPI1	44.7988484488265	-0.0240614699298119	0.0998682068742419	0.599234443722969	0.827059638042616	0.392790339060561	TPI1
AIMP1	30.3774384173856	-0.0251808558782122	0.0616200420972903	0.599961607277088	0.827788850687079	0.592641268331849	AIMP1
SH3BGRL	262.06040749852	0.0254185098628061	0.0629516031027367	0.60001223232959	0.827788850687079	0.402439934036558	SH3BGRL
GSDMD	13.2213631804682	0.0260270229842917	0.0898015588793214	0.600085975433111	0.827788850687079	0.868879864903876	GSDMD
USP54	160.583928031174	0.0266100910515903	0.0845118170261293	0.599886559769569	0.827788850687079	0.402355642993743	USP54
TMEM116	16.8658121754265	-0.0266815963716164	0.0739540489883612	0.600150144750202	0.827788850687079	0.969201978862752	TMEM116
AP006621.3	10.7138466583171	0.0262245041911934	0.0883050385790352	0.600076913894272	0.827788850687079	0.802772325014584	AP006621.3
SLC35F2	10.3768343758136	-0.0245413109887387	0.0976081537051148	0.600289028299371	0.827891354292195	0.803056087929317	SLC35F2
DNAJC17	23.1434646765468	-0.0266358131305995	0.07344537912887	0.600374239079978	0.827919820766131	1	DNAJC17
NUAK2	10.3142135421527	-0.02561147286491	0.0922897664143952	0.600443815159772	0.827926723086203	1	NUAK2
MYLIP	32.9445384741119	0.0267751048861774	0.0786580929964899	0.600596848087895	0.827997861558186	0.436206890983251	MYLIP
AL160269.1	7.82303329301252	0.0256916851359935	0.0917354350365722	0.600624560158531	0.827997861558186	0.869659695532519	AL160269.1
AC007619.1	3.10640620743721	0.0232855353864472	0.102396385296106	0.60070274612722	0.828016621247389	0.803609552351747	AC007619.1
STK36	5.47734155388072	0.0255628821086932	0.0923989453563555	0.600853429382509	0.82810834468317	1	STK36
GTPBP2	12.2024245273244	0.026725619644691	0.0802351656302129	0.601032886726739	0.82810834468317	0.867394471152227	GTPBP2
EXOC4	490.558763878427	-0.0202452712871721	0.0436701168291709	0.601064968518267	0.82810834468317	0.393908573488622	EXOC4
CCDC77	11.693813962355	-0.0267391612260591	0.078948962921093	0.601068006939242	0.82810834468317	0.867445155696823	CCDC77
AP001021.3	7.20556243282823	0.0190229787964991	0.116094979839238	0.60109221369258	0.82810834468317	1	AP001021.3
PCNP	59.1279672205621	0.023156330339766	0.0531810640710008	0.601423425264894	0.828408002401638	0.394225187826444	PCNP
CYHR1	24.9051708460818	0.0263071288864243	0.0866600278356532	0.601438940442743	0.828408002401638	0.433901649586115	CYHR1
MRPS9	37.5491368830801	-0.0255990432471575	0.0650393551919191	0.602285692927406	0.828620380974141	0.437433480431966	MRPS9
ING5	29.0463773583515	-0.0261332822201552	0.0690793344743551	0.60218316672233	0.828620380974141	0.602263407977677	ING5
RAI14	26.9852786197177	-0.0247837996830166	0.0959578333461559	0.602082697250554	0.828620380974141	0.434366081005597	RAI14
PAM	38.3841000009491	-0.0250673591988065	0.0945801531804469	0.602098066570608	0.828620380974141	0.437297209470796	PAM
BTN2A1	26.2988801376461	0.0258745068782069	0.0669701266072605	0.602257528678443	0.828620380974141	0.602337779842563	BTN2A1
EIF4EBP1	15.2293809831358	0.0238664567246013	0.0999614880003709	0.601703619781285	0.828620380974141	0.804948503495702	EIF4EBP1
KCNMB4	97.6977927614627	0.0263507582481242	0.0855289065572619	0.602279685892214	0.828620380974141	0.394786455466601	KCNMB4
TSPAN8	4.93410974772722	-0.021638998677436	0.107761146594092	0.601743181130536	0.828620380974141	0.805001427971854	TSPAN8
PATL2	16.404829147132	0.025742861535972	0.0906352704183499	0.602304004888394	0.828620380974141	0.681421721846466	PATL2
HELZ	203.237161085853	0.0195014596577469	0.0417156106673404	0.602002817408523	0.828620380974141	0.434308452553405	HELZ
TIGAR	58.8686936834464	0.0257195112046599	0.06570708299146	0.601983586536764	0.828620380974141	0.523557062513367	TIGAR
COL16A1	27.2737790953502	-0.0232211880524484	0.102176858997932	0.602542840081023	0.828860025267555	0.437620243583924	COL16A1
YBX3	42.6586949937183	0.0253937072423952	0.092593375924928	0.602719894197619	0.828925719553992	0.437748836043212	YBX3
AP001831.1	6.25744347255408	-0.0217769075184983	0.107109095256221	0.602699485377933	0.828925719553992	1	AP001831.1
ZNF202	8.58731797863499	0.0263875102180299	0.0845041976713584	0.602888322845044	0.829068433667863	0.872937455549844	ZNF202
MGA	115.19247213765	-0.0225261337743584	0.0512499237681161	0.602988242899079	0.829116916938551	0.395250905315713	MGA
ZNF280B	5.44039768318637	-0.0253524425705131	0.0926283585066793	0.603205364419265	0.829326526118788	1	ZNF280B
LTB4R	7.250545012124	-0.0256750326700612	0.0905821958031287	0.603341858746392	0.829425250653612	1	LTB4R
SCOC-AS1	6.63225636810552	0.0256217815325911	0.0908710026967964	0.603471490232565	0.82951452055767	1	SCOC-AS1
MRPL39	15.9715597607356	0.0262696007580355	0.0716266797769279	0.603619988611341	0.829629702430552	0.807512187959592	MRPL39
LCA5	7.70118030386144	-0.0245738538348174	0.0963772012606973	0.603762052291762	0.829736016557874	0.807702238248798	LCA5
ERGIC2	39.2009419983673	0.0243736311860803	0.0590001458505252	0.604117117120015	0.829957106580182	0.435833791321561	ERGIC2
BBS4	24.8406902582804	0.0262052732126041	0.0712646280504889	0.604093636795726	0.829957106580182	0.596722881530108	BBS4
MT1E	20.3343887050677	0.0206649761657655	0.110429095045608	0.604001451489537	0.829957106580182	0.975421579317109	MT1E
ELMOD3	49.9809402719489	-0.0240029511682036	0.0573548267797149	0.604268936610836	0.829982248201461	0.438873888525957	ELMOD3
BCL2L2	7.72745097045598	-0.0262242355294211	0.0851106499853307	0.604459072976544	0.829982248201461	0.875211784925847	BCL2L2
GOLGA5	27.5888621381823	-0.0250749692755707	0.0627164593582736	0.604351553606922	0.829982248201461	0.43893389234236	GOLGA5
TFAP4	8.07917199609062	0.0260503191523876	0.0871655336845257	0.604203611428374	0.829982248201461	0.874841895602402	TFAP4
ELMO2	23.9826245491832	-0.0243421816190793	0.0589530917928949	0.604435810909698	0.829982248201461	0.683833558589854	ELMO2
KCNC1	5.82814286479199	-0.0208488384393434	0.109704917306783	0.604692661886028	0.830214081882712	1	KCNC1
RPE	39.785523490821	-0.0251424677668259	0.0633090750959784	0.604840783784602	0.830328536368969	0.511803276962154	RPE
WDR5	17.5886833146636	-0.0264237809794683	0.0789713522731303	0.605309610386702	0.830695729179581	0.876443299842523	WDR5
NPIPB15	5.79985133001321	0.0192403652422377	0.114666583101587	0.605264398520186	0.830695729179581	0.809712050569259	NPIPB15
AC008438.1	9.07462843680843	0.0255726730376514	0.0902742046143171	0.605367407070192	0.830695729179581	1	AC008438.1
MTCL1	17.2589982983318	-0.0239286136021256	0.0987054367337253	0.605314136890052	0.830695729179581	1	MTCL1
ORAI3	10.6799143125362	0.0262503142552666	0.0836525914419781	0.605518070568184	0.830724663045716	1	ORAI3
AL078600.1	11.4426150809114	0.0194536129446582	0.113961837023904	0.605474076446431	0.830724663045716	0.873803876516347	AL078600.1
HECTD4	136.201528101643	-0.0223238031212926	0.0511748249914714	0.605906984847793	0.830974610597764	0.39708179409716	HECTD4
ZNF200	5.34260894592768	-0.0261028762635314	0.0853337928028955	0.605851148800024	0.830974610597764	1	ZNF200
RBL1	25.9988293630963	-0.0263326423796818	0.0812878332258195	0.605935891721456	0.830974610597764	0.397183050559534	RBL1
AC105052.4	9.12935191381183	0.0203500607847648	0.111044910572837	0.605959492207853	0.830974610597764	1	AC105052.4
OTUD3	14.6118812455439	0.0262116717842981	0.0735353744573071	0.60621379222331	0.831056692386109	0.87775248789924	OTUD3
SLC25A11	15.7696969348922	-0.0253589773686586	0.0912968374318026	0.606172644183914	0.831056692386109	0.685798539580634	SLC25A11
PGPEP1	29.432034773216	-0.0263462618872403	0.0766581748936023	0.606091183718952	0.831056692386109	0.397284842432463	PGPEP1
BAK1	4.4386325607496	-0.0245937687569375	0.0954340757749364	0.606307245211835	0.831079975810988	1	BAK1
BRSK2	9.55399111368063	-0.0236231903407395	0.0996516155788005	0.60636040974199	0.831079975810988	1	BRSK2
BRD3	24.0963948541111	-0.0263368609186905	0.0775832145601811	0.606426556606062	0.831081798717713	0.979337960406819	BRD3
BOLA3	5.6604068150125	0.0237943036770244	0.0989151550300478	0.606515204163912	0.831114454182931	1	BOLA3
PLEKHG1	60.1333998492088	0.0238245368753155	0.098713320983824	0.606784105151511	0.831127635536019	0.513447673752912	PLEKHG1
CLCN5	65.6782607354539	0.0263160241009247	0.0778141509494633	0.606738669086034	0.831127635536019	0.406951486666167	CLCN5
TIMM9	15.3019878340631	0.0261845864587728	0.0737401735474465	0.606741590703242	0.831127635536019	0.878516700846574	TIMM9
KIAA0556	45.3885013439821	0.0246299627444962	0.0611449835014037	0.606658460374211	0.831127635536019	0.513341355841687	KIAA0556
PTPN7	12.6890653493878	-0.0230279354220618	0.10176723892484	0.6070331317165	0.831288602940908	0.87893883055229	PTPN7
FKBP8	40.4158645347284	0.0257458846080582	0.0879858421244995	0.607096122129049	0.831288602940908	0.513711695815995	FKBP8
INKA1	5.87877376964934	0.0225361981233546	0.103542594550991	0.607082667419699	0.831288602940908	0.812144498674104	INKA1
TM9SF4	55.5625356003504	-0.0253996275606698	0.0660724619516373	0.607218405982851	0.831367261239948	0.398023721880851	TM9SF4
TDG	30.4475957962706	-0.0261630792396958	0.0743728196433661	0.607482344888033	0.831515605359241	0.600070242823684	TDG
PYCARD	21.8119684323957	0.0234627168379201	0.0999717866494748	0.607521306426873	0.831515605359241	0.687324359997447	PYCARD
TBC1D10A	12.6571395120211	0.0258285056864804	0.0869564912955126	0.607512937630932	0.831515605359241	0.879633553833919	TBC1D10A
KBTBD11	10.0823465259361	0.0248858948390195	0.0934132977550756	0.60773012755407	0.831712636940793	1	KBTBD11
ENPP4	30.6074962384189	-0.025163540136596	0.0917673278682495	0.607827955717658	0.831757742605317	0.600411636736118	ENPP4
ICMT	8.3499100000538	-0.025163021507533	0.0914261023666719	0.608593636380048	0.831786724733786	1	ICMT
TCEANC2	21.4997911222469	-0.0261039531598846	0.0822140430579754	0.608533640465615	0.831786724733786	0.878219356888526	TCEANC2
STK32A	8.75555522823203	-0.0200113149633979	0.111727037741477	0.607987987424101	0.831786724733786	1	STK32A
TBC1D9B	41.1137658984677	-0.0245824489565769	0.0615082225162621	0.60833858041253	0.831786724733786	0.43887932057336	TBC1D9B
HLA-DQB1	53.6569243678589	-0.0214638301922575	0.106928758516003	0.608399445937312	0.831786724733786	0.529137062660173	HLA-DQB1
PDK3	64.0054165554024	0.026196788216493	0.0803352181061561	0.608122309024674	0.831786724733786	0.398533609178783	PDK3
ARMCX3	29.5432868687009	-0.0261793673775112	0.078293528310615	0.608621527774194	0.831786724733786	0.442035127658553	ARMCX3
TJP1	315.85706867967	-0.0262146263430731	0.0777045555467087	0.608096120314513	0.831786724733786	0.385654924277862	TJP1
TCF4	536.014360069553	-0.0249672466551993	0.0637145368628945	0.608311036538155	0.831786724733786	0.408006104254972	TCF4
ILVBL	9.06702328614727	0.0242085253515682	0.0964771397078115	0.608627597212009	0.831786724733786	1	ILVBL
LINC02232	287.075868817153	0.0258531781490156	0.0863463182875951	0.608004153711487	0.831786724733786	0.385596599003055	LINC02232
AC027808.1	10.552318346427	-0.0255839774208291	0.0886257903226046	0.608254214119575	0.831786724733786	1	AC027808.1
MMGT1	9.65654373830928	0.0261633137232102	0.0772199827003949	0.608709278253055	0.831809694741625	0.881365766084635	MMGT1
ARL6	12.4551727768452	0.0261348924496201	0.0781008798336882	0.60921357025334	0.832102893695178	0.879200613241829	ARL6
SENP7	124.101674270536	-0.0192365573877924	0.0421037455976565	0.609506892404897	0.832102893695178	0.386549636783854	SENP7
DCAF16	24.318556448874	-0.0247938262851312	0.0629725611098023	0.609032040487922	0.832102893695178	0.60911319435966	DCAF16
CYSTM1	43.2988556203672	0.0255326780808855	0.0884220033412182	0.609297443149568	0.832102893695178	0.515574406370825	CYSTM1
STK31	4.92495077557757	-0.0200741743401671	0.111256006689742	0.609378517281109	0.832102893695178	1	STK31
MAGOHB	9.66779362009197	0.0260225660166433	0.0824167770059607	0.60950790653448	0.832102893695178	1	MAGOHB
LRP1	142.239212355891	0.0258420551999427	0.071284556432732	0.609105797363478	0.832102893695178	0.408539165877526	LRP1
ZBTB4	44.071244752473	-0.0241757974759478	0.0597284557571897	0.609267591457787	0.832102893695178	0.399366936153545	ZBTB4
MN1	4.3930180968819	-0.0236272409184271	0.0987920637297038	0.60935628447736	0.832102893695178	0.815186103523934	MN1
PCDH9-AS2	67.9878317735048	-0.0209153106980613	0.108487917765314	0.609608755954978	0.832151971559111	0.439795675046062	PCDH9-AS2
ATIC	24.9919855526823	-0.0260325049934188	0.0751567050850239	0.609724708870126	0.83218793355799	0.399666570637616	ATIC
