model	query	go	ncurated	nllm	ninter	generatio	bgratio	richFactor	foldEnrich	jaccard	p_val
gpt-4o-2024-08-06	Release Of Apoptotic Factors From Mitochondria	Release Of Cytochrome C From Mitochondria	19	20	7	0.3684210526315789	0.001007759750075582	0.35	365.58421052631576	0.21875	1.6141004245724858e-17
gpt-4o-2024-08-06	Repression Of WNT Target Genes	Negative Regulation Of Wnt Signaling Pathway	140	13	11	0.07857142857142857	0.0006550438375491283	0.8461538461538461	119.94835164835165	0.07746478873239436	1.111890342447703e-22
gpt-4o-2024-08-06	Resolution Of D-loop Structures Thru Holliday Junction Intermediates	Resolution Of Recombination Intermediates	5	10	4	0.8	0.000503879875037791	0.4	1587.68	0.36363636363636365	1.624556523405288e-13
gpt-4o-2024-08-06	Resolution Of D-loop Structures Thru Synthesis-Dependent Strand Annealing (SDSA)	Double-Strand Break Repair Via Synthesis-Dependent Strand Annealing	5	18	2	0.4	0.0009069837750680237	0.1111111111111111	441.02222222222224	0.09523809523809523	7.757054357785553e-06
gpt-4o-2024-08-06	Resolution Of Sister Chromatid Cohesion	Mitotic Sister Chromatid Cohesion	19	15	7	0.3684210526315789	0.0007558198125566865	0.4666666666666667	487.4456140350877	0.25925925925925924	1.3434309101129033e-18
gpt-4o-2024-08-06	Respiratory Electron Transport	Respiratory Electron Transport Chain	14	73	3	0.21428571428571427	0.003678323087775874	0.0410958904109589	58.256360078277886	0.03571428571428571	1.6881624532976028e-05
gpt-4o-2024-08-06	Response Of EIF2AK4 (GCN2) To Amino Acid Deficiency	Response To Amino Acid Starvation	41	10	2	0.04878048780487805	0.000503879875037791	0.2	96.80975609756098	0.04081632653061224	0.0001854296305939376
gpt-4o-2024-08-06	Response To Metal Ions	Response To Metal Ion	64	78	7	0.109375	0.0039302630252947696	0.08974358974358974	27.828926282051285	0.05185185185185185	5.710984327190893e-09
gpt-4o-2024-08-06	Retinoid Metabolism And Transport	Retinoid Metabolic Process	40	27	11	0.275	0.0013604756626020356	0.4074074074074074	202.1351851851852	0.19642857142857142	6.277590584420846e-24
gpt-4o-2024-08-06	Retrograde Neurotrophin Signaling	Neurotrophin Signaling Pathway	15	20	6	0.4	0.001007759750075582	0.3	396.92	0.20689655172413793	2.275336255457725e-15
gpt-4o-2024-08-06	Retrograde Transport At Trans-Golgi-Network	Retrograde Transport, Endosome To Golgi	94	24	10	0.10638297872340426	0.0012093117000906983	0.4166666666666667	87.96985815602838	0.09259259259259259	6.4465433941229364e-18
gpt-4o-2024-08-06	SEMA3A-Plexin Repulsion Signaling By Inhibiting Integrin Adhesion	Semaphorin-Plexin Signaling Pathway	34	10	3	0.08823529411764706	0.000503879875037791	0.3	175.11176470588236	0.07317073170731707	5.467729953499434e-07
gpt-4o-2024-08-06	SHC1 Events In ERBB2 Signaling	ERBB2 Signaling Pathway	13	23	2	0.15384615384615385	0.0011589237125869192	0.08695652173913043	132.74916387959868	0.058823529411764705	9.943753179639985e-05
gpt-4o-2024-08-06	SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription	Regulation Of SMAD Protein Signal Transduction	27	19	4	0.14814814814814814	0.0009573717625718028	0.21052631578947367	154.74463937621832	0.09523809523809523	1.0381678163295164e-08
gpt-4o-2024-08-06	SRP-dependent Cotranslational Protein Targeting To Membrane	SRP-dependent Cotranslational Protein Targeting To Membrane	10	18	7	0.7	0.0009069837750680237	0.3888888888888889	771.7888888888889	0.3333333333333333	1.5866566603825208e-20
gpt-4o-2024-08-06	SUMO E3 Ligases SUMOylate Target Proteins	Regulation Of Protein Sumoylation	17	11	3	0.17647058823529413	0.0005542678625415701	0.2727272727272727	318.38502673796796	0.12	8.577323914262529e-08
gpt-4o-2024-08-06	SUMOylation	Protein Sumoylation	46	14	13	0.2826086956521739	0.0007054318250529074	0.9285714285714286	400.6180124223602	0.2765957446808511	1.2003252370430279e-34
gpt-4o-2024-08-06	SUMOylation Of SUMOylation Proteins	Regulation Of Protein Sumoylation	17	17	4	0.23529411764705882	0.0008565957875642446	0.23529411764705882	274.68512110726647	0.13333333333333333	8.706511398939354e-10
gpt-4o-2024-08-06	SUMOylation Of Chromatin Organization Proteins	Protein Sumoylation	46	15	12	0.2608695652173913	0.0007558198125566865	0.8	345.1478260869565	0.24489795918367346	2.2684116377590456e-30
gpt-4o-2024-08-06	SUMOylation Of Immune Response Proteins	Protein Sumoylation	46	20	14	0.30434782608695654	0.001007759750075582	0.7	302.004347826087	0.2692307692307692	5.488126618709757e-34
gpt-4o-2024-08-06	SUMOylation Of Transcription Cofactors	Protein Sumoylation	46	13	12	0.2608695652173913	0.0006550438375491283	0.9230769230769231	398.24749163879596	0.2553191489361702	6.50173721513664e-32
gpt-4o-2024-08-06	SUMOylation Of Transcription Factors	Protein Sumoylation	46	19	13	0.2826086956521739	0.0009573717625718028	0.6842105263157895	295.19221967963387	0.25	2.3083130177659296e-31
gpt-4o-2024-08-06	SUMOylation Of Ubiquitinylation Proteins	Regulation Of Protein Sumoylation	17	20	5	0.29411764705882354	0.001007759750075582	0.25	291.8529411764706	0.15625	3.713166502471861e-12
gpt-4o-2024-08-06	Selective Autophagy	Selective Autophagy	58	22	9	0.15517241379310345	0.0011085357250831401	0.4090909090909091	139.9796238244514	0.1267605633802817	3.917003085302905e-18
gpt-4o-2024-08-06	Selenocysteine Synthesis	Selenocysteine Incorporation	8	23	3	0.375	0.0011589237125869192	0.13043478260869565	323.57608695652175	0.10714285714285714	7.585119940856184e-08
gpt-4o-2024-08-06	Semaphorin Interactions	Semaphorin-Plexin Signaling Pathway	34	27	20	0.5882352941176471	0.0013604756626020356	0.7407407407407407	432.37472766884537	0.4878048780487805	3.363859559011286e-53
gpt-4o-2024-08-06	Sensing Of DNA Double Strand Breaks	Signal Transduction In Response To DNA Damage	57	21	6	0.10526315789473684	0.001058147737579361	0.2857142857142857	99.47869674185463	0.08333333333333333	2.2466301934059888e-11
gpt-4o-2024-08-06	Sensory Perception	Sensory Perception	51	44	0	0.0	0.0022170714501662803	0.0	0.0	0.0	1.0
gpt-4o-2024-08-06	Sensory Perception Of Salty Taste	Sensory Perception Of Taste	17	11	7	0.4117647058823529	0.0005542678625415701	0.6363636363636364	742.8983957219251	0.3333333333333333	2.665641341916443e-20
gpt-4o-2024-08-06	Sensory Perception Of Sweet, Bitter, And Umami (Glutamate) Taste	Sensory Perception Of Taste	17	26	4	0.23529411764705882	0.0013100876750982565	0.15384615384615385	179.60180995475113	0.10256410256410256	5.443252588471877e-09
gpt-4o-2024-08-06	Sensory Perception Of Taste	Sensory Perception Of Taste	17	22	5	0.29411764705882354	0.0011085357250831401	0.22727272727272727	265.32085561497325	0.14705882352941177	6.300563817978627e-12
gpt-4o-2024-08-06	Sensory Processing Of Sound	Sensory Perception Of Sound	92	25	13	0.14130434782608695	0.0012596996875944774	0.52	112.17304347826087	0.125	9.371287461882e-25
gpt-4o-2024-08-06	Separation Of Sister Chromatids	Sister Chromatid Segregation	34	23	4	0.11764705882352941	0.0011589237125869192	0.17391304347826086	101.51406649616368	0.07547169811320754	6.210783958818286e-08
gpt-4o-2024-08-06	Serine Biosynthesis	Serine Family Amino Acid Biosynthetic Process	10	7	2	0.2	0.0003527159125264537	0.2857142857142857	567.0285714285715	0.13333333333333333	4.792410589260615e-06
gpt-4o-2024-08-06	Signaling By Activin	Activin Receptor Signaling Pathway	16	15	10	0.625	0.0007558198125566865	0.6666666666666666	826.9166666666667	0.47619047619047616	9.215103363520133e-30
gpt-4o-2024-08-06	Signaling By BMP	Regulation Of BMP Signaling Pathway	75	25	10	0.13333333333333333	0.0012596996875944774	0.4	105.84533333333334	0.1111111111111111	9.94217505914786e-19
gpt-4o-2024-08-06	Signaling By EGFR	Epidermal Growth Factor Receptor Signaling Pathway	45	40	10	0.2222222222222222	0.002015519500151164	0.25	110.25555555555556	0.13333333333333333	9.888499749984004e-19
gpt-4o-2024-08-06	Signaling By ERBB2 KD Mutants	ERBB2 Signaling Pathway	13	19	3	0.23076923076923078	0.0009573717625718028	0.15789473684210525	241.0445344129555	0.10344827586206896	2.1147575013656498e-07
gpt-4o-2024-08-06	Signaling By ERBB2	ERBB2 Signaling Pathway	13	25	2	0.15384615384615385	0.0012596996875944774	0.08	122.12923076923079	0.05555555555555555	0.0001178230016309985
gpt-4o-2024-08-06	Signaling By ERBB2 In Cancer	ERBB2 Signaling Pathway	13	33	3	0.23076923076923078	0.0016628035876247102	0.09090909090909091	138.7832167832168	0.06976744186046512	1.1844367095823855e-06
gpt-4o-2024-08-06	Signaling By ERBB4	ERBB Signaling Pathway	54	41	14	0.25925925925925924	0.002065907487654943	0.34146341463414637	125.49412827461607	0.1728395061728395	6.474032970620852e-27
gpt-4o-2024-08-06	Signaling By FGFR	Fibroblast Growth Factor Receptor Signaling Pathway	39	67	22	0.5641025641025641	0.0033759951627531995	0.3283582089552239	167.09223115193265	0.2619047619047619	4.2863195119612674e-46
gpt-4o-2024-08-06	Signaling By FGFR1	Fibroblast Growth Factor Receptor Signaling Pathway	39	61	22	0.5641025641025641	0.003073667237730525	0.36065573770491804	183.5275325767129	0.28205128205128205	3.5156810402194276e-47
gpt-4o-2024-08-06	Signaling By Hippo	Hippo Signaling	17	23	15	0.8823529411764706	0.0011589237125869192	0.6521739130434783	761.3554987212276	0.6	3.001841381112821e-45
gpt-4o-2024-08-06	Signaling By Insulin Receptor	Insulin Receptor Signaling Pathway	47	45	15	0.3191489361702128	0.0022674594376700594	0.3333333333333333	140.7517730496454	0.19480519480519481	1.1158732347432457e-29
gpt-4o-2024-08-06	Signaling By Leptin	Leptin-Mediated Signaling Pathway	8	20	3	0.375	0.001007759750075582	0.15	372.1125	0.12	4.8853435777510856e-08
gpt-4o-2024-08-06	Signaling By NOTCH	Notch Signaling Pathway	40	30	20	0.5	0.001511639625113373	0.6666666666666666	330.7666666666667	0.4	1.1215457746464725e-49
gpt-4o-2024-08-06	Signaling By NOTCH1	Regulation Of Notch Signaling Pathway	70	28	6	0.08571428571428572	0.0014108636501058147	0.21428571428571427	60.7530612244898	0.06521739130434782	5.481123696810536e-10
gpt-4o-2024-08-06	Signaling By NOTCH2	Regulation Of Notch Signaling Pathway	70	30	7	0.1	0.001511639625113373	0.23333333333333334	66.15333333333334	0.07526881720430108	9.524850848201768e-12
gpt-4o-2024-08-06	Signaling By NTRK1 (TRKA)	Neurotrophin TRK Receptor Signaling Pathway	6	22	1	0.16666666666666666	0.0011085357250831401	0.045454545454545456	150.34848484848484	0.037037037037037035	0.006633642173872742
gpt-4o-2024-08-06	Signaling By NTRK2 (TRKB)	Neurotrophin TRK Receptor Signaling Pathway	6	29	0	0.0	0.0014612516376095938	0.0	0.0	0.0	1.0
gpt-4o-2024-08-06	Signaling By NTRK3 (TRKC)	Neurotrophin TRK Receptor Signaling Pathway	6	18	0	0.0	0.0009069837750680237	0.0	0.0	0.0	1.0
gpt-4o-2024-08-06	Signaling By NTRKs	Neurotrophin TRK Receptor Signaling Pathway	6	25	1	0.16666666666666666	0.0012596996875944774	0.04	132.30666666666667	0.03333333333333333	0.007535381715921584
gpt-4o-2024-08-06	Signaling By PDGF	Platelet-Derived Growth Factor Receptor Signaling Pathway	15	47	6	0.4	0.0023682354126776176	0.1276595744680851	168.9021276595745	0.10714285714285714	6.237395521083653e-13
gpt-4o-2024-08-06	Signaling By Receptor Tyrosine Kinases	Transmembrane Receptor Protein Tyrosine Kinase Signaling Pathway	284	65	52	0.18309859154929578	0.0032752191877456413	0.8	55.90422535211268	0.1750841750841751	1.2879511924134066e-85
gpt-4o-2024-08-06	Signaling By Retinoic Acid	Retinoic Acid Receptor Signaling Pathway	11	18	6	0.5454545454545454	0.0009069837750680237	0.3333333333333333	601.3939393939394	0.2608695652173913	1.0088120428442036e-16
gpt-4o-2024-08-06	Signaling By Rho GTPases	Regulation Of Rho Protein Signal Transduction	73	40	3	0.0410958904109589	0.002015519500151164	0.075	20.38972602739726	0.02727272727272727	0.00042781146770041296
gpt-4o-2024-08-06	Signaling By TGF-beta Receptor Complex	Transforming Growth Factor Beta Receptor Signaling Pathway	72	46	13	0.18055555555555555	0.0023178474251738385	0.2826086956521739	77.89794685990339	0.12380952380952381	5.557372798087134e-22
gpt-4o-2024-08-06	Signaling By TGF-beta Receptor Complex In Cancer	Transforming Growth Factor Beta Receptor Signaling Pathway	72	24	13	0.18055555555555555	0.0012093117000906983	0.5416666666666666	149.30439814814815	0.1566265060240964	1.448716779104903e-26
gpt-4o-2024-08-06	Signaling By Type 1 Insulin-like Growth Factor 1 Receptor (IGF1R)	Insulin-Like Growth Factor Receptor Signaling Pathway	10	40	5	0.5	0.002015519500151164	0.125	248.07500000000002	0.1111111111111111	6.419074420908827e-12
gpt-4o-2024-08-06	Signaling By VEGF	Vascular Endothelial Growth Factor Signaling Pathway	14	25	5	0.35714285714285715	0.0012596996875944774	0.2	283.51428571428573	0.14705882352941177	4.11674632242001e-12
gpt-4o-2024-08-06	Signaling By WNT	Cell-Cell Signaling By Wnt	23	63	6	0.2608695652173913	0.003174443212738083	0.09523809523809523	82.17805383022774	0.075	7.756658940503147e-11
gpt-4o-2024-08-06	Signaling By WNT In Cancer	Cell-Cell Signaling By Wnt	23	44	6	0.2608695652173913	0.0022170714501662803	0.13636363636363635	117.66403162055336	0.09836065573770492	8.172050165655408e-12
gpt-4o-2024-08-06	Signaling By B Cell Receptor (BCR)	B Cell Receptor Signaling Pathway	46	29	8	0.17391304347826086	0.0014612516376095938	0.27586206896551724	119.01649175412294	0.11940298507462686	1.8130375166928656e-15
gpt-4o-2024-08-06	Signaling To RAS	Regulation Of Ras Protein Signal Transduction	76	21	1	0.013157894736842105	0.001058147737579361	0.047619047619047616	12.43483709273183	0.010416666666666666	0.07745055906281383
gpt-4o-2024-08-06	Small Interfering RNA (siRNA) Biogenesis	siRNA Processing	7	6	1	0.14285714285714285	0.0003023279250226746	0.16666666666666666	472.5238095238095	0.08333333333333333	0.0021146963938244857
gpt-4o-2024-08-06	Smooth Muscle Contraction	Smooth Muscle Contraction	14	24	6	0.42857142857142855	0.0012093117000906983	0.25	354.3928571428571	0.1875	4.737041524235728e-15
gpt-4o-2024-08-06	Sodium-coupled Phosphate Cotransporters	Sodium-Dependent Phosphate Transport	7	5	3	0.42857142857142855	0.0002519399375188955	0.6	1701.0857142857142	0.3333333333333333	2.6861771780936996e-10
gpt-4o-2024-08-06	Sphingolipid De Novo Biosynthesis	Sphingosine Biosynthetic Process	13	23	4	0.3076923076923077	0.0011589237125869192	0.17391304347826086	265.49832775919737	0.125	9.730826108293414e-10
gpt-4o-2024-08-06	Sphingolipid Metabolism	Sphingolipid Metabolic Process	94	34	25	0.26595744680851063	0.0017131915751284893	0.7352941176470589	155.24092615769712	0.24271844660194175	1.1870258503848865e-52
gpt-4o-2024-08-06	Striated Muscle Contraction	Striated Muscle Contraction	57	33	17	0.2982456140350877	0.0016628035876247102	0.5151515151515151	179.3631047315258	0.2328767123287671	4.924667821846017e-36
gpt-4o-2024-08-06	Sulfur Amino Acid Metabolism	Sulfur Amino Acid Metabolic Process	17	37	10	0.5882352941176471	0.0018643555376398266	0.2702702702702703	315.516693163752	0.22727272727272727	2.5770301157445383e-24
gpt-4o-2024-08-06	Surfactant Metabolism	Surfactant Homeostasis	10	15	1	0.1	0.0007558198125566865	0.06666666666666667	132.30666666666667	0.041666666666666664	0.007534245718509354
gpt-4o-2024-08-06	Synaptic Adhesion-Like Molecules	Synaptic Membrane Adhesion	12	20	2	0.16666666666666666	0.001007759750075582	0.1	165.38333333333333	0.06666666666666667	6.329608431090653e-05
gpt-4o-2024-08-06	Synthesis Of GDP-mannose	GDP-mannose Metabolic Process	5	5	4	0.8	0.0002519399375188955	0.8	3175.36	0.6666666666666666	3.8687716695075296e-15
gpt-4o-2024-08-06	Synthesis Of Ketone Bodies	Ketone Body Biosynthetic Process	5	8	2	0.4	0.0004031039000302328	0.25	992.3000000000001	0.18181818181818182	1.4210235710695745e-06
gpt-4o-2024-08-06	Synthesis Of UDP-N-acetyl-glucosamine	UDP-N-acetylglucosamine Biosynthetic Process	8	8	7	0.875	0.0004031039000302328	0.875	2170.65625	0.7777777777777778	2.6628091719580134e-25
gpt-4o-2024-08-06	Synthesis Of Bile Acids And Bile Salts	Bile Acid Biosynthetic Process	25	22	9	0.36	0.0011085357250831401	0.4090909090909091	324.75272727272727	0.23684210526315788	7.662659362908793e-22
gpt-4o-2024-08-06	Synthesis Of Bile Acids And Bile Salts Via 7Alpha-Hydroxycholesterol	Bile Acid Biosynthetic Process	25	15	7	0.28	0.0007558198125566865	0.4666666666666667	370.4586666666667	0.21212121212121213	1.2789166249365392e-17
gpt-4o-2024-08-06	Synthesis Of diphthamide-EEF2	Peptidyl-Diphthamide Biosynthetic Process From Peptidyl-Histidine	5	8	5	1.0	0.0004031039000302328	0.625	2480.75	0.625	2.1838519191623657e-18
gpt-4o-2024-08-06	Synthesis Of Glycosylphosphatidylinositol (GPI)	GPI Anchor Biosynthetic Process	30	23	19	0.6333333333333333	0.0011589237125869192	0.8260869565217391	546.4840579710145	0.5588235294117647	1.3083786925714368e-53
gpt-4o-2024-08-06	Synthesis Of Very Long-Chain Fatty acyl-CoAs	Long-Chain fatty-acyl-CoA Biosynthetic Process	17	12	6	0.35294117647058826	0.0006046558500453492	0.5	583.7058823529412	0.2608695652173913	1.3447339979898784e-16
gpt-4o-2024-08-06	Synthesis Of Wybutosine At G37 Of tRNA(Phe)	Wybutosine Biosynthetic Process	5	5	3	0.6	0.0002519399375188955	0.6	2381.52	0.42857142857142855	7.675952498716184e-11
gpt-4o-2024-08-06	TAK1-dependent IKK And NF-kappa-B Activation	Activation Of NF-kappaB-inducing Kinase Activity	15	20	2	0.13333333333333333	0.001007759750075582	0.1	132.30666666666667	0.06060606060606061	0.00010051582067831259
gpt-4o-2024-08-06	TCR Signaling	T Cell Receptor Signaling Pathway	95	52	18	0.18947368421052632	0.002620175350196513	0.34615384615384615	72.31336032388664	0.13953488372093023	1.183322682769919e-29
gpt-4o-2024-08-06	TGF-beta Receptor Signaling Activates SMADs	Transforming Growth Factor Beta Receptor Signaling Pathway	72	17	12	0.16666666666666666	0.0008565957875642446	0.7058823529411765	194.5686274509804	0.15584415584415584	1.2068896958360131e-26
gpt-4o-2024-08-06	TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition)	Transforming Growth Factor Beta Receptor Signaling Pathway	72	26	11	0.1527777777777778	0.0013100876750982565	0.4230769230769231	116.616452991453	0.12643678160919541	4.76279306805401e-21
gpt-4o-2024-08-06	TNF Signaling	Tumor Necrosis Factor-Mediated Signaling Pathway	38	28	13	0.34210526315789475	0.0014108636501058147	0.4642857142857143	242.4793233082707	0.24528301886792453	1.6809794269112515e-29
gpt-4o-2024-08-06	TNFR1-induced NFkappaB Signaling Pathway	Tumor Necrosis Factor-Mediated Signaling Pathway	38	24	12	0.3157894736842105	0.0012093117000906983	0.5	261.13157894736844	0.24	9.289461452304607e-28
gpt-4o-2024-08-06	TP53 Regulates Transcription Of DNA Repair Genes	Regulation Of DNA Repair	129	15	2	0.015503875968992248	0.0007558198125566865	0.13333333333333333	20.51266149870801	0.014084507042253521	0.0041648306962421885
