model	library	gt_name	gt_name_clean	name	ROUGE1	ROUGE2	csim	method
gpt-4o-2024-08-06	Reactome_2022	Hyaluronan Metabolism R-HSA-2142845, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	Hyaluronan Metabolism, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids	Beta-oxidation of fatty acids, Hyaluronan metabolic process, Very long-chain fatty acid catabolic process, Lysosomal lumen	0.8181818181818182	0.5	0.7247544797895622	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Digestion And Absorption R-HSA-8963743, Pyroptosis R-HSA-5620971	Digestion And Absorption, Pyroptosis	Endosomal sorting complexes required for transport (ESCRT) pathway, Digestion of dietary carbohydrates, Apoptotic process	0.25	0.0	0.46664491593334845	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Formation Of Tubulin Folding Intermediates By CCT/TriC R-HSA-389960, Peroxisomal Lipid Metabolism R-HSA-390918	Formation Of Tubulin Folding Intermediates By CCT/TriC, Peroxisomal Lipid Metabolism	Chaperonin-containing T-complex, Tubulin folding pathway, Peroxisomal beta-oxidation, Microtubule cytoskeleton, Very long-chain fatty acid metabolic process	0.36363636363636365	0.1	0.6921874629623462	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Sulfur Amino Acid Metabolism R-HSA-1614635	Mitochondrial Fatty Acid Beta-Oxidation, Sulfur Amino Acid Metabolism	Mitochondrial fatty acid beta-oxidation, Methionine metabolism, Transsulfuration pathway, Amino acid catabolic process, Propionate catabolic process	0.8888888888888888	0.625	0.8169152054981554	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Organic Cation Transport R-HSA-549127, Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	Organic Cation Transport, Purine Ribonucleoside Monophosphate Biosynthesis	Transporter activity related to organic cation transport, De novo IMP biosynthetic process, Purine nucleotide biosynthetic process, Purinosome	0.5714285714285714	0.3333333333333333	0.7792101716272293	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Signaling By Leptin R-HSA-2586552, rRNA Processing In Mitochondrion R-HSA-8868766	Signaling By Leptin, rRNA Processing In Mitochondrion	Mitochondrial RNA methylation, Leptin signaling pathway, Cytokine signaling in immune system, Mitochondrial tRNA processing, Insulin receptor signaling pathway	0.5714285714285714	0.0	0.7209981290010097	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Digestion Of Dietary Carbohydrate R-HSA-189085, tRNA Modification In Mitochondrion R-HSA-6787450	Digestion Of Dietary Carbohydrate, tRNA Modification In Mitochondrion	Mitochondrial RNA modification, Starch and sucrose metabolism, Chitin catabolic process	0.125	0.0	0.6145758861161462	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Cholesterol Biosynthesis R-HSA-191273, Smooth Muscle Contraction R-HSA-445355	Cholesterol Biosynthesis, Smooth Muscle Contraction	Cholesterol Metabolic Process, Steroid Biosynthesis, Focal Adhesion	0.4	0.0	0.6491251335944235	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276, Phototransduction Cascade R-HSA-2514856	Erythropoietin Activates Phosphoinositide-3-kinase (PI3K), Phototransduction Cascade	Visual signal transduction, Phototransduction, Rhodopsin-mediated signaling pathway, Phosphoinositide 3-kinase (PI3K) signaling pathway	0.625	0.42857142857142855	0.6871173949141408	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	MTOR Signaling R-HSA-165159, Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289	MTOR Signaling, Mitochondrial Fatty Acid Beta-Oxidation	mTOR signaling pathway, AMP-activated protein kinase (AMPK) complex, Ragulator complex, Fatty acid beta-oxidation, Regulation of translation initiation	0.8571428571428571	0.6666666666666666	0.7486351395176913	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Inositol Phosphate Metabolism R-HSA-1483249, TNF Signaling R-HSA-75893	Inositol Phosphate Metabolism, TNF Signaling	Inositol phosphate metabolism, TNF signaling pathway, Apoptotic process	1.0	1.0	0.8672335578846423	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Creatine Metabolism R-HSA-71288, Rap1 Signaling R-HSA-392517	Creatine Metabolism, Rap1 Signaling	Creatine biosynthetic process, Creatine metabolic process, Rap1 signaling pathway, Cyclic AMP (cAMP) signaling pathway, Protein kinase A (PKA) activation	1.0	0.6666666666666666	0.7894470312881996	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Protein Import R-HSA-1268020, Nuclear Receptor Transcription Pathway R-HSA-383280	Mitochondrial Protein Import, Nuclear Receptor Transcription Pathway	Nuclear receptor signaling pathways, Mitochondrial protein import, Mitochondrial inner membrane translocase complex, Tricarboxylic acid (TCA) cycle	0.8571428571428571	0.5	0.8037084282236113	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Phospholipid Metabolism R-HSA-1483257, RNA Polymerase III Transcription Initiation R-HSA-76046	Phospholipid Metabolism, RNA Polymerase III Transcription Initiation	Phosphatidylinositol Signaling System, RNA Polymerase III Transcription, Glycerophospholipid Metabolism, Phospholipase D Signaling Pathway, PI3K-Akt Signaling Pathway	0.7142857142857143	0.5	0.7190583902059101	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Branched-chain Amino Acid Catabolism R-HSA-70895, MTOR Signaling R-HSA-165159	Branched-chain Amino Acid Catabolism, MTOR Signaling	mTOR signaling pathway, Branched-chain amino acid catabolic process, Ragulator complex, Branched-chain alpha-keto acid dehydrogenase complex, Translation initiation factor 4F complex	1.0	0.8333333333333334	0.7704968255680753	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Heme Biosynthesis R-HSA-189451, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids R-HSA-77286	Heme Biosynthesis, Mitochondrial Fatty Acid Beta-Oxidation Of Saturated Fatty Acids	Heme biosynthetic process, Porphyrin-containing compound metabolic process, Fatty acid beta-oxidation	0.45454545454545453	0.3	0.7780028228464924	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Calcium Ion Transport R-HSA-8949215, Vitamin B1 (Thiamin) Metabolism R-HSA-196819	Mitochondrial Calcium Ion Transport, Vitamin B1 (Thiamin) Metabolism	Mitochondrial protein processing, Mitochondrial calcium ion transport, Thiamine metabolism, Mitochondrial inner membrane	0.75	0.5714285714285714	0.8083601629029731	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Metal Ion SLC Transporters R-HSA-425410, Phototransduction Cascade R-HSA-2514856	Metal Ion SLC Transporters, Phototransduction Cascade	Zinc ion transmembrane transport, Metal ion homeostasis, Visual phototransduction	0.6666666666666666	0.2	0.752910469961722	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Methionine Salvage Pathway R-HSA-1237112, Serotonin Receptors R-HSA-390666	Methionine Salvage Pathway, Serotonin Receptors	Serotonin receptor activity, Serotonin receptor signaling pathway, Methionine salvage pathway	1.0	0.75	0.8096078268382496	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Deadenylation Of mRNA R-HSA-429947, O-linked Glycosylation Of Mucins R-HSA-913709	Deadenylation Of mRNA, O-linked Glycosylation Of Mucins	Mucin type O-glycan biosynthesis, CCR4-NOT complex, O-glycan biosynthetic process, Translational initiation	0.25	0.0	0.613611196898544	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism R-HSA-196741, TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition) R-HSA-2173791	Cobalamin (Cbl, Vitamin B12) Transport And Metabolism, TGF-beta Receptor Signaling In EMT (Epithelial To Mesenchymal Transition)	Vitamin B12 metabolism, TGF-beta signaling pathway	0.35294117647058826	0.1875	0.7891313074818258	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Mitochondrial Fatty Acid Beta-Oxidation R-HSA-77289, Regulation Of NF-kappa B Signaling R-HSA-9758274	Mitochondrial Fatty Acid Beta-Oxidation, Regulation Of NF-kappa B Signaling	Mitochondrial fatty acid beta-oxidation, Regulation of NF-kappaB signaling	0.8181818181818182	0.7	0.9855870775645049	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Chondroitin Sulfate Biosynthesis R-HSA-2022870, Purine Ribonucleoside Monophosphate Biosynthesis R-HSA-73817	Chondroitin Sulfate Biosynthesis, Purine Ribonucleoside Monophosphate Biosynthesis	Purine ribonucleotide biosynthetic process, Chondroitin sulfate metabolic process, Glycosaminoglycan biosynthetic process	0.42857142857142855	0.16666666666666666	0.8139649828388708	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Coenzyme A Biosynthesis R-HSA-196783, Signaling By NODAL R-HSA-1181150	Coenzyme A Biosynthesis, Signaling By NODAL	Nodal signaling pathway, Mitochondrial coenzyme A biosynthesis, TGF-beta signaling pathway, SMAD protein signal transduction, BMP signaling pathway	0.8333333333333334	0.4	0.6901254985168565	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Platelet Activation, Signaling And Aggregation R-HSA-76002, Urea Cycle R-HSA-70635	Platelet Activation, Signaling And Aggregation, Urea Cycle	Platelet activation, G protein-coupled receptor signaling pathway, Phosphatidylinositol-3,4,5-trisphosphate biosynthetic process, Regulation of actin cytoskeleton	0.42857142857142855	0.16666666666666666	0.6977244085555186	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Ca2+ Activated K+ Channels R-HSA-1296052, Fructose Catabolism R-HSA-70350	Ca2+ Activated K+ Channels, Fructose Catabolism	Potassium ion transport	0.0	0.0	0.44743911031001643	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Pyrimidine Catabolism R-HSA-73621, RHO GTPase Cycle R-HSA-9012999	Pyrimidine Catabolism, RHO GTPase Cycle	Rho protein signal transduction, Actin cytoskeleton organization, Regulation of cell shape, Cell junction assembly	0.2	0.0	0.5396881244786953	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Signaling By BMP R-HSA-201451, Phototransduction Cascade R-HSA-2514856	Signaling By BMP, Phototransduction Cascade	Visual Phototransduction, Transforming Growth Factor Beta Receptor Signaling Pathway, Bone Morphogenesis	0.4	0.0	0.7180794552924281	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Ketone Body Metabolism R-HSA-74182, Pyruvate Metabolism R-HSA-70268	Ketone Body Metabolism, Pyruvate Metabolism	Lactate metabolism, Pyruvate metabolism, Mitochondrial pyruvate dehydrogenase complex, Ketone body metabolism, Peroxisome proliferator-activated receptor signaling pathway	1.0	1.0	0.726823423350069	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Creatine Metabolism R-HSA-71288, rRNA Processing In Mitochondrion R-HSA-8868766	Creatine Metabolism, rRNA Processing In Mitochondrion	Creatine biosynthetic process, Mitochondrial RNA modification, Mitochondrial tRNA methylation, Transport of neurotransmitters	0.3333333333333333	0.0	0.7715104701144784	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046, Visual Phototransduction R-HSA-2187338	RNA Polymerase III Transcription Initiation, Visual Phototransduction	RNA polymerase III transcription initiation, Visual phototransduction, Retinoid cycle in retinal rods, Chylomicron assembly, Lipoprotein metabolism	1.0	1.0	0.8375793003156216	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	Fatty Acid Metabolism R-HSA-8978868, RNA Polymerase III Chain Elongation R-HSA-73780	Fatty Acid Metabolism, RNA Polymerase III Chain Elongation	Fatty Acid Metabolic Process, Eicosanoid Biosynthetic Process, Fatty Acid Elongation, RNA Polymerase III Transcription, Lipid Droplet	0.875	0.5714285714285714	0.7242760036514513	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	RNA Polymerase III Transcription Initiation R-HSA-76046, Transport Of Nucleotide Sugars R-HSA-727802	RNA Polymerase III Transcription Initiation, Transport Of Nucleotide Sugars	Transcription by RNA polymerase III, RNA polymerase III complex	0.4444444444444444	0.25	0.6993687583269959	llm2geneset
gpt-4o-2024-08-06	Reactome_2022	DNA Repair R-HSA-73894, Erythropoietin Activates Phosphoinositide-3-kinase (PI3K) R-HSA-9027276	DNA Repair, Erythropoietin Activates Phosphoinositide-3-kinase (PI3K)	DNA Repair, Cell Cycle Checkpoint, DNA Replication	0.25	0.14285714285714285	0.5801109158369036	llm2geneset
gpt-4o-2024-08-06	WikiPathway_2023_Human	T Cell Receptor And Co Stimulatory Signaling WP2583, Leukotriene Metabolic Pathway WP5171	T Cell Receptor And Co Stimulatory Signaling, Leukotriene Metabolic Pathway	T Cell Activation and Function in Eicosanoid Metabolism  	0.4	0.1111111111111111	0.6401272358272114	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Glycosaminoglycan Synthesis In Fibroblasts WP5395, EPO Receptor Signaling WP581	Glycosaminoglycan Synthesis In Fibroblasts, EPO Receptor Signaling	Heparan Sulfate Biosynthesis and Erythropoietin Signaling	0.14285714285714285	0.0	0.7052548111026476	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Oxidative Stress Response WP408, Sphingolipid Metabolism Overview WP4725	Oxidative Stress Response, Sphingolipid Metabolism Overview	Oxidative stress response and sphingolipid metabolism integration  	0.8333333333333334	0.6	0.8595678189214037	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Synaptic Vesicle Pathway WP2267, P38 MAPK Signaling Pathway WP400	Synaptic Vesicle Pathway, P38 MAPK Signaling Pathway	Neurotransmitter Release and Synaptic Vesicle Trafficking  	0.2857142857142857	0.16666666666666666	0.5914070532921971	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Glutathione Metabolism WP100, Eicosanoid Synthesis WP167	Glutathione Metabolism, Eicosanoid Synthesis	Eicosanoid and Glutathione Metabolism	0.75	0.3333333333333333	0.8390249796948406	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Notch Signaling WP268, GABA Receptor Signaling WP4159	Notch Signaling, GABA Receptor Signaling	Notch Signaling and GABAergic Neurotransmission Integration  	0.4	0.25	0.8132149849176132	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Sphingolipid Metabolism Integrated Pathway WP4726, Purine Metabolism WP4792	Sphingolipid Metabolism Integrated Pathway, Purine Metabolism	Purine and Sphingolipid Metabolism Interconnection  	0.5	0.2	0.7500129177668451	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Serine Metabolism WP4688, Toll Like Receptor Signaling Pathway WP75	Serine Metabolism, Toll Like Receptor Signaling Pathway	Innate Immune Response and Interferon Signaling	0.14285714285714285	0.0	0.44041611834077365	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Toll Like Receptor Signaling Pathway WP75	Cholesterol Biosynthesis Pathway, Toll Like Receptor Signaling Pathway	Inflammatory Signaling and Immune Response Modulation  	0.125	0.0	0.47913166769732696	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	GABA Receptor Signaling WP4159, Glycosphingolipid Metabolism WP5292	GABA Receptor Signaling, Glycosphingolipid Metabolism	GABAergic signaling and glycosphingolipid metabolism  	0.6	0.25	0.889418863337011	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Nuclear Receptors WP170, TCA Cycle Aka Krebs Or Citric Acid Cycle WP78	Nuclear Receptors, TCA Cycle Aka Krebs Or Citric Acid Cycle	Mitochondrial energy metabolism and nuclear receptor signaling integration	0.2	0.1111111111111111	0.600135464235521	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Integrin Mediated Cell Adhesion WP185, Cannabinoid Receptor Signaling WP3869	Integrin Mediated Cell Adhesion, Cannabinoid Receptor Signaling	Integrin Signaling and MAPK Pathway Crosstalk  	0.2857142857142857	0.0	0.6008656171628476	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Fatty Acid Beta Oxidation WP143, Steroid Hormone Precursor Biosynthesis WP5277	Fatty Acid Beta Oxidation, Steroid Hormone Precursor Biosynthesis	Lipid Metabolism and Beta-Oxidation  	0.25	0.14285714285714285	0.6647104746190632	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	T Cell Receptor Signaling Pathway WP69, Glucuronidation WP698	T Cell Receptor Signaling Pathway, Glucuronidation	T Cell Receptor (TCR) Signaling and Immune Response Modulation  	0.6666666666666666	0.4	0.6321342890502059	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA WP1941, Mitochondrial Beta Oxidation WP5241	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA, Mitochondrial Beta Oxidation	Beta-oxidation and peroxisomal fatty acid metabolism  	0.3333333333333333	0.125	0.7066034943808752	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Pentose Phosphate Metabolism WP134, One Carbon Metabolism WP241	Pentose Phosphate Metabolism, One Carbon Metabolism	Folate and Methionine Metabolism  	0.16666666666666666	0.0	0.5576745317175558	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	IL6 Signaling Pathway WP364, T Cell Receptor Signaling Pathway WP69	IL6 Signaling Pathway, T Cell Receptor Signaling Pathway	T-cell activation and signaling  	0.375	0.14285714285714285	0.5857218526312992	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA WP1941, Mitochondrial Complex I Assembly Model OXPHOS System WP4324	Peroxisomal Beta Oxidation Of Tetracosanoyl CoA, Mitochondrial Complex I Assembly Model OXPHOS System	Mitochondrial Respiratory Chain Complex I Assembly and Function	0.3076923076923077	0.16666666666666666	0.5744791915582501	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Eicosanoid Synthesis WP167, Iron Sulfur Cluster Biogenesis WP5152	Eicosanoid Synthesis, Iron Sulfur Cluster Biogenesis	Lipid Metabolism and Eicosanoid Synthesis  	0.3333333333333333	0.2	0.6453345907660873	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Wnt Signaling Pathway WP363, Insulin Signaling WP481	Wnt Signaling Pathway, Insulin Signaling	Insulin signaling and metabolic regulation  	0.4	0.25	0.6233016039338299	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Cannabinoid Receptor Signaling WP3869, EPO Receptor Signaling WP581	Cannabinoid Receptor Signaling, EPO Receptor Signaling	MAPK and PI3K/AKT Signaling in Cellular Response to Extracellular Stimuli  	0.16666666666666666	0.0	0.49524339463807054	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Pentose Phosphate Pathway In Senescent Cells WP5043, Toll Like Receptor Signaling Pathway WP75	Pentose Phosphate Pathway In Senescent Cells, Toll Like Receptor Signaling Pathway	Inflammatory Signaling and Antiviral Response	0.09090909090909091	0.0	0.43672355431335697	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Ganglio Sphingolipid Metabolism WP1423, Mitochondrial Long Chain Fatty Acid Beta Oxidation WP368	Ganglio Sphingolipid Metabolism, Mitochondrial Long Chain Fatty Acid Beta Oxidation	Fatty Acid Metabolism and Lysosomal Glycosphingolipid Synthesis  	0.3	0.1111111111111111	0.7174990553697195	GSAI
gpt-4o-2024-08-06	WikiPathway_2023_Human	Cholesterol Biosynthesis Pathway WP197, Complement Activation WP545	Cholesterol Biosynthesis Pathway, Complement Activation	Complement System and Cholesterol Biosynthesis Pathway  	0.8	0.5	0.8409522289782371	GSAI
