lib_name	descr	num_genes
GO_Biological_Process_2023_sample1000	Regulation Of Intestinal Cholesterol Absorption (GO:0030300)	6
GO_Biological_Process_2023_sample1000	tRNA Wobble Base Modification (GO:0002097)	15
GO_Biological_Process_2023_sample1000	Axonemal Dynein Complex Assembly (GO:0070286)	37
GO_Biological_Process_2023_sample1000	Positive Regulation Of Cholesterol Efflux (GO:0010875)	22
GO_Biological_Process_2023_sample1000	Macrophage Migration (GO:1905517)	12
GO_Biological_Process_2023_sample1000	Positive Regulation Of Type II Interferon Production (GO:0032729)	58
GO_Biological_Process_2023_sample1000	RNA Phosphodiester Bond Hydrolysis (GO:0090501)	28
GO_Biological_Process_2023_sample1000	Response To Peptide Hormone (GO:0043434)	55
GO_Biological_Process_2023_sample1000	Gland Development (GO:0048732)	74
GO_Biological_Process_2023_sample1000	Immunoglobulin Mediated Immune Response (GO:0016064)	30
GO_Biological_Process_2023_sample1000	Photoreceptor Cell Differentiation (GO:0046530)	5
GO_Biological_Process_2023_sample1000	Histone Arginine Methylation (GO:0034969)	5
GO_Biological_Process_2023_sample1000	Protein K29-linked Ubiquitination (GO:0035519)	8
GO_Biological_Process_2023_sample1000	Neuronal Ion Channel Clustering (GO:0045161)	8
GO_Biological_Process_2023_sample1000	Regulation Of Chromosome Condensation (GO:0060623)	7
GO_Biological_Process_2023_sample1000	snoRNA Localization (GO:0048254)	5
GO_Biological_Process_2023_sample1000	Regulation Of Stem Cell Population Maintenance (GO:2000036)	56
GO_Biological_Process_2023_sample1000	Regulation Of Cellular Response To Hypoxia (GO:1900037)	6
GO_Biological_Process_2023_sample1000	Negative Regulation Of Muscle Cell Differentiation (GO:0051148)	7
GO_Biological_Process_2023_sample1000	Diacylglycerol Biosynthetic Process (GO:0006651)	7
GO_Biological_Process_2023_sample1000	IMP Biosynthetic Process (GO:0006188)	7
GO_Biological_Process_2023_sample1000	Bundle Of His Cell To Purkinje Myocyte Communication (GO:0086069)	8
GO_Biological_Process_2023_sample1000	Regulation Of Dendritic Cell Chemotaxis (GO:2000508)	7
GO_Biological_Process_2023_sample1000	Negative Regulation Of DNA Replication (GO:0008156)	15
GO_Biological_Process_2023_sample1000	Intracellular Protein Transport (GO:0006886)	325
GO_Biological_Process_2023_sample1000	Ubiquitin-Dependent Protein Catabolic Process (GO:0006511)	367
GO_Biological_Process_2023_sample1000	RNA Modification (GO:0009451)	51
GO_Biological_Process_2023_sample1000	Positive Regulation Of Endothelial Cell Proliferation (GO:0001938)	77
GO_Biological_Process_2023_sample1000	Cellular Response To Heat (GO:0034605)	40
GO_Biological_Process_2023_sample1000	Regulation Of Long-Term Synaptic Depression (GO:1900452)	9
GO_Biological_Process_2023_sample1000	Regulation Of Establishment Of Cell Polarity (GO:2000114)	17
GO_Biological_Process_2023_sample1000	Mitochondrial Respirasome Assembly (GO:0097250)	10
GO_Biological_Process_2023_sample1000	Intrinsic Apoptotic Signaling Pathway By P53 Class Mediator (GO:0072332)	35
GO_Biological_Process_2023_sample1000	Natural Killer Cell Activation (GO:0030101)	45
GO_Biological_Process_2023_sample1000	Inorganic Anion Transmembrane Transport (GO:0098661)	63
GO_Biological_Process_2023_sample1000	Positive Regulation Of Cellular Senescence (GO:2000774)	10
GO_Biological_Process_2023_sample1000	Regulation Of Vitamin D Biosynthetic Process (GO:0060556)	5
GO_Biological_Process_2023_sample1000	Establishment Of Planar Polarity (GO:0001736)	7
GO_Biological_Process_2023_sample1000	Regulatory ncRNA Processing (GO:0070918)	35
GO_Biological_Process_2023_sample1000	Positive Regulation Of Axonogenesis (GO:0050772)	38
GO_Biological_Process_2023_sample1000	Pseudouridine Synthesis (GO:0001522)	12
GO_Biological_Process_2023_sample1000	TRAIL-activated Apoptotic Signaling Pathway (GO:0036462)	6
GO_Biological_Process_2023_sample1000	Modulation By Symbiont Of Entry Into Host (GO:0052372)	21
GO_Biological_Process_2023_sample1000	Cell Morphogenesis Involved In Differentiation (GO:0000904)	24
GO_Biological_Process_2023_sample1000	Heart Trabecula Morphogenesis (GO:0061384)	18
GO_Biological_Process_2023_sample1000	Protein Quality Control For Misfolded Or Incompletely Synthesized Proteins (GO:0006515)	27
GO_Biological_Process_2023_sample1000	Barbed-End Actin Filament Capping (GO:0051016)	18
GO_Biological_Process_2023_sample1000	Regulation Of Tooth Mineralization (GO:0070170)	5
GO_Biological_Process_2023_sample1000	Complement Activation, Lectin Pathway (GO:0001867)	8
GO_Biological_Process_2023_sample1000	Transcription By RNA Polymerase I (GO:0006360)	17
GO_Biological_Process_2023_sample1000	Receptor-Mediated Endocytosis (GO:0006898)	122
GO_Biological_Process_2023_sample1000	Immune Response-Activating Cell Surface Receptor Signaling Pathway (GO:0002429)	23
GO_Biological_Process_2023_sample1000	N-acetylneuraminate Metabolic Process (GO:0006054)	10
GO_Biological_Process_2023_sample1000	Iron Ion Transport (GO:0006826)	24
GO_Biological_Process_2023_sample1000	Protein Polyubiquitination (GO:0000209)	226
GO_Biological_Process_2023_sample1000	Positive Regulation Of Receptor Internalization (GO:0002092)	22
GO_Biological_Process_2023_sample1000	Positive Regulation Of Peptidyl-Lysine Acetylation (GO:2000758)	17
GO_Biological_Process_2023_sample1000	Protein Localization To Centrosome (GO:0071539)	17
GO_Biological_Process_2023_sample1000	B Cell Activation (GO:0042113)	92
GO_Biological_Process_2023_sample1000	AMP Metabolic Process (GO:0046033)	11
GO_Biological_Process_2023_sample1000	RNA Polyadenylation (GO:0043631)	25
GO_Biological_Process_2023_sample1000	Pyrimidine Deoxyribonucleotide Catabolic Process (GO:0009223)	12
GO_Biological_Process_2023_sample1000	Sphingosine-1-Phosphate Receptor Signaling Pathway (GO:0003376)	8
GO_Biological_Process_2023_sample1000	tRNA Surveillance (GO:0106354)	7
GO_Biological_Process_2023_sample1000	Negative Regulation Of Interferon-Beta Production (GO:0032688)	10
GO_Biological_Process_2023_sample1000	Regulation Of Opsonization (GO:1903027)	10
GO_Biological_Process_2023_sample1000	Sequestering Of Actin Monomers (GO:0042989)	8
GO_Biological_Process_2023_sample1000	Mitochondrial Fusion (GO:0008053)	18
GO_Biological_Process_2023_sample1000	Negative Regulation Of Meiotic Cell Cycle (GO:0051447)	5
GO_Biological_Process_2023_sample1000	RNA Transport (GO:0050658)	39
GO_Biological_Process_2023_sample1000	Mucosal Immune Response (GO:0002385)	28
GO_Biological_Process_2023_sample1000	COPII Vesicle Coating (GO:0048208)	19
GO_Biological_Process_2023_sample1000	Regulation Of Mitophagy (GO:1901524)	7
GO_Biological_Process_2023_sample1000	Endoplasmic Reticulum Calcium Ion Homeostasis (GO:0032469)	20
GO_Biological_Process_2023_sample1000	Protein Localization To Synapse (GO:0035418)	13
GO_Biological_Process_2023_sample1000	Mesodermal Cell Differentiation (GO:0048333)	8
GO_Biological_Process_2023_sample1000	Cell Junction Assembly (GO:0034329)	95
GO_Biological_Process_2023_sample1000	Blood Vessel Diameter Maintenance (GO:0097746)	36
GO_Biological_Process_2023_sample1000	Mitotic Spindle Checkpoint Signaling (GO:0071174)	26
GO_Biological_Process_2023_sample1000	Negative Regulation Of Myeloid Leukocyte Mediated Immunity (GO:0002887)	5
GO_Biological_Process_2023_sample1000	Activation Of Cysteine-Type Endopeptidase Activity Involved In Apoptotic Process (GO:0006919)	67
GO_Biological_Process_2023_sample1000	Regulation Of Fat Cell Proliferation (GO:0070344)	5
GO_Biological_Process_2023_sample1000	Neuron Projection Guidance (GO:0097485)	124
GO_Biological_Process_2023_sample1000	Cellular Response To Ketone (GO:1901655)	44
GO_Biological_Process_2023_sample1000	Regulation Of Glucose Import (GO:0046324)	36
GO_Biological_Process_2023_sample1000	Cellular Response To Estrogen Stimulus (GO:0071391)	15
GO_Biological_Process_2023_sample1000	Protein Targeting To Membrane (GO:0006612)	72
GO_Biological_Process_2023_sample1000	Negative Regulation Of Lipid Kinase Activity (GO:0090219)	7
GO_Biological_Process_2023_sample1000	Negative Regulation Of Protein Maturation (GO:1903318)	9
GO_Biological_Process_2023_sample1000	Detection Of Chemical Stimulus Involved In Sensory Perception Of Bitter Taste (GO:0001580)	41
GO_Biological_Process_2023_sample1000	Neuroblast Proliferation (GO:0007405)	5
GO_Biological_Process_2023_sample1000	Calcium Import Into The Mitochondrion (GO:0036444)	9
GO_Biological_Process_2023_sample1000	Phospholipid Catabolic Process (GO:0009395)	28
GO_Biological_Process_2023_sample1000	Homologous Chromosome Segregation (GO:0045143)	22
GO_Biological_Process_2023_sample1000	Regulation Of Calcium Ion-Dependent Exocytosis (GO:0017158)	28
GO_Biological_Process_2023_sample1000	Negative Regulation Of Voltage-Gated Potassium Channel Activity (GO:1903817)	11
GO_Biological_Process_2023_sample1000	Positive Regulation Of Cell Migration Involved In Sprouting Angiogenesis (GO:0090050)	16
GO_Biological_Process_2023_sample1000	Positive Regulation Of Receptor Recycling (GO:0001921)	9
GO_Biological_Process_2023_sample1000	Histone H3 Acetylation (GO:0043966)	36
GO_Biological_Process_2023_sample1000	Positive Regulation Of Endocytosis (GO:0045807)	79
GO_Biological_Process_2023_sample1000	Negative Regulation Of Exocytosis (GO:0045920)	10
GO_Biological_Process_2023_sample1000	Copper Ion Transport (GO:0006825)	10
GO_Biological_Process_2023_sample1000	Postreplication Repair (GO:0006301)	22
GO_Biological_Process_2023_sample1000	Epithelial Cell Migration (GO:0010631)	46
GO_Biological_Process_2023_sample1000	Mitotic Sister Chromatid Segregation (GO:0000070)	111
GO_Biological_Process_2023_sample1000	Protein Homooligomerization (GO:0051260)	129
GO_Biological_Process_2023_sample1000	Regulation Of Heterotypic Cell-Cell Adhesion (GO:0034114)	24
GO_Biological_Process_2023_sample1000	ATP Transport (GO:0015867)	13
GO_Biological_Process_2023_sample1000	Photoperiodism (GO:0009648)	24
GO_Biological_Process_2023_sample1000	Cellular Response To Organic Substance (GO:0071310)	82
GO_Biological_Process_2023_sample1000	Regulation Of Interleukin-18 Production (GO:0032661)	8
GO_Biological_Process_2023_sample1000	Negative Regulation Of Neuroinflammatory Response (GO:0150079)	13
GO_Biological_Process_2023_sample1000	Gliogenesis (GO:0042063)	24
GO_Biological_Process_2023_sample1000	Histone Lysine Demethylation (GO:0070076)	7
GO_Biological_Process_2023_sample1000	Modulation Of Chemical Synaptic Transmission (GO:0050804)	123
GO_Biological_Process_2023_sample1000	Mitochondrial Fragmentation Involved In Apoptotic Process (GO:0043653)	8
GO_Biological_Process_2023_sample1000	Anterograde Dendritic Transport (GO:0098937)	6
GO_Biological_Process_2023_sample1000	Positive Regulation Of calcineurin-NFAT Signaling Cascade (GO:0070886)	19
GO_Biological_Process_2023_sample1000	TORC1 Signaling (GO:0038202)	10
GO_Biological_Process_2023_sample1000	Synapse Assembly (GO:0007416)	71
GO_Biological_Process_2023_sample1000	Regulation Of Proteolysis (GO:0030162)	52
GO_Biological_Process_2023_sample1000	Regulation Of Autophagy (GO:0010506)	241
GO_Biological_Process_2023_sample1000	Entrainment Of Circadian Clock By Photoperiod (GO:0043153)	23
GO_Biological_Process_2023_sample1000	Negative Regulation Of T Cell Cytokine Production (GO:0002725)	8
GO_Biological_Process_2023_sample1000	Cellular Response To Organic Cyclic Compound (GO:0071407)	152
GO_Biological_Process_2023_sample1000	Protein-Containing Complex Assembly (GO:0065003)	328
GO_Biological_Process_2023_sample1000	Negative Regulation Of Protein Kinase B Signaling (GO:0051898)	36
GO_Biological_Process_2023_sample1000	Negative Regulation Of Protein Binding (GO:0032091)	71
GO_Biological_Process_2023_sample1000	Nuclear Membrane Reassembly (GO:0031468)	23
GO_Biological_Process_2023_sample1000	Regulation Of Glial Cell Proliferation (GO:0060251)	8
GO_Biological_Process_2023_sample1000	ESCRT III Complex Disassembly (GO:1904903)	9
GO_Biological_Process_2023_sample1000	Positive Regulation Of Telomerase RNA Localization To Cajal Body (GO:1904874)	14
GO_Biological_Process_2023_sample1000	Wound Healing (GO:0042060)	80
GO_Biological_Process_2023_sample1000	Axon Regeneration (GO:0031103)	9
GO_Biological_Process_2023_sample1000	Negative Regulation Of Proteolysis Involved In Protein Catabolic Process (GO:1903051)	25
GO_Biological_Process_2023_sample1000	Regulation Of Mitotic Cell Cycle Spindle Assembly Checkpoint (GO:0090266)	17
GO_Biological_Process_2023_sample1000	Dendritic Cell Migration (GO:0036336)	18
GO_Biological_Process_2023_sample1000	Regulation Of Systemic Arterial Blood Pressure (GO:0003073)	15
GO_Biological_Process_2023_sample1000	Regulation Of Granulocyte Macrophage Colony-Stimulating Factor Production (GO:0032645)	15
GO_Biological_Process_2023_sample1000	Positive Regulation Of Cell Activation (GO:0050867)	15
GO_Biological_Process_2023_sample1000	Regulation Of Mitotic Spindle Checkpoint (GO:1903504)	5
GO_Biological_Process_2023_sample1000	Positive Regulation Of Cellular Response To Insulin Stimulus (GO:1900078)	13
GO_Biological_Process_2023_sample1000	Regulation Of Transport (GO:0051049)	44
GO_Biological_Process_2023_sample1000	Positive Regulation Of Neuron Migration (GO:2001224)	12
GO_Biological_Process_2023_sample1000	Sulfate Transport (GO:0008272)	11
GO_Biological_Process_2023_sample1000	Lipoprotein Biosynthetic Process (GO:0042158)	14
GO_Biological_Process_2023_sample1000	Sodium Ion Export Across Plasma Membrane (GO:0036376)	12
GO_Biological_Process_2023_sample1000	Zymogen Activation (GO:0031638)	45
GO_Biological_Process_2023_sample1000	Regulation Of Proteasomal Protein Catabolic Process (GO:0061136)	53
GO_Biological_Process_2023_sample1000	NADH Metabolic Process (GO:0006734)	7
GO_Biological_Process_2023_sample1000	Detection Of Mechanical Stimulus (GO:0050982)	18
GO_Biological_Process_2023_sample1000	Regulation Of Blood Coagulation (GO:0030193)	29
GO_Biological_Process_2023_sample1000	Fatty Acid Elongation (GO:0030497)	12
GO_Biological_Process_2023_sample1000	Negative Regulation Of ERK1 And ERK2 Cascade (GO:0070373)	48
GO_Biological_Process_2023_sample1000	Serine Family Amino Acid Biosynthetic Process (GO:0009070)	10
GO_Biological_Process_2023_sample1000	Regulation Of Dephosphorylation (GO:0035303)	15
GO_Biological_Process_2023_sample1000	Positive Regulation Of Ion Transmembrane Transporter Activity (GO:0032414)	33
GO_Biological_Process_2023_sample1000	Cell Projection Organization (GO:0030030)	20
GO_Biological_Process_2023_sample1000	Negative Regulation Of Smooth Muscle Cell Differentiation (GO:0051151)	8
GO_Biological_Process_2023_sample1000	Carbohydrate Derivative Catabolic Process (GO:1901136)	17
GO_Biological_Process_2023_sample1000	Glucan Catabolic Process (GO:0009251)	6
GO_Biological_Process_2023_sample1000	Histone Deubiquitination (GO:0016578)	34
GO_Biological_Process_2023_sample1000	Regulation Of Melanin Biosynthetic Process (GO:0048021)	10
GO_Biological_Process_2023_sample1000	Positive Regulation Of Immunoglobulin Production (GO:0002639)	34
GO_Biological_Process_2023_sample1000	Regulation Of Glucose Metabolic Process (GO:0010906)	28
GO_Biological_Process_2023_sample1000	Extrinsic Apoptotic Signaling Pathway (GO:0097191)	67
GO_Biological_Process_2023_sample1000	Homologous Recombination (GO:0035825)	9
GO_Biological_Process_2023_sample1000	Vasoconstriction (GO:0042310)	9
GO_Biological_Process_2023_sample1000	Regulation Of Plasminogen Activation (GO:0010755)	16
GO_Biological_Process_2023_sample1000	Nucleotide-Sugar Biosynthetic Process (GO:0009226)	15
GO_Biological_Process_2023_sample1000	Mammary Gland Epithelial Cell Differentiation (GO:0060644)	7
GO_Biological_Process_2023_sample1000	Negative Regulation Of Tumor Necrosis Factor Production (GO:0032720)	47
GO_Biological_Process_2023_sample1000	Regulation Of Establishment Of Planar Polarity (GO:0090175)	29
GO_Biological_Process_2023_sample1000	Positive Regulation Of Stem Cell Population Maintenance (GO:1902459)	40
GO_Biological_Process_2023_sample1000	Negative Regulation Of Ubiquitin-Dependent Protein Catabolic Process (GO:2000059)	39
GO_Biological_Process_2023_sample1000	Protein Localization To Plasma Membrane (GO:0072659)	137
GO_Biological_Process_2023_sample1000	Positive Regulation Of Cytokine Production Involved In Inflammatory Response (GO:1900017)	18
GO_Biological_Process_2023_sample1000	Positive Regulation Of Translational Initiation (GO:0045948)	21
GO_Biological_Process_2023_sample1000	Negative Regulation Of Alpha-Beta T Cell Proliferation (GO:0046642)	9
GO_Biological_Process_2023_sample1000	DNA Metabolic Process (GO:0006259)	288
GO_Biological_Process_2023_sample1000	Endoplasmic Reticulum Membrane Organization (GO:0090158)	11
GO_Biological_Process_2023_sample1000	Store-Operated Calcium Entry (GO:0002115)	7
GO_Biological_Process_2023_sample1000	Positive Regulation Of Skeletal Muscle Fiber Development (GO:0048743)	5
GO_Biological_Process_2023_sample1000	Ubiquitin-Dependent ERAD Pathway (GO:0030433)	73
